date,state_name,state_id,county_name,city_or_county,city,n_killed,n_injured,n_total
10/17/2014,Georgia,,Fulton,Fulton,,0,1,1
10/17/2014,Texas,,Harris,Harris,,0,1,1
10/17/2014,Florida,,Orange,Orange,,1,0,1
10/17/2014,Pennsylvania,,Monroe,Monroe,,1,0,1
10/17/2014,Michigan,,Sanilac,Sanilac,,1,0,1
10/17/2014,Mississippi,,Desoto,Desoto,,1,0,1
10/18/2014,South Dakota,,Spink,Spink,,0,1,1
10/18/2014,Florida,,Palm Beach,Palm Beach,,0,2,2
10/18/2014,Virginia,,Madison,Madison,,0,1,1
10/18/2014,South Carolina,,Chester,Chester,,0,0,0
10/18/2014,California,,Alameda,Alameda,,0,2,2
10/18/2014,Colorado,,Weld,Weld,,0,1,1
10/19/2014,Kentucky,,Laurel,Laurel,,0,0,0
10/19/2014,Tennessee,,Franklin,Franklin,,0,0,0
10/19/2014,Arkansas,,Poinsett,Poinsett,,0,3,3
10/19/2014,Georgia,,Dekalb,Dekalb,,0,0,0
10/20/2014,North Carolina,,Burke,Burke,,0,0,0
10/20/2014,Florida,,Palm Beach,Palm Beach,,0,1,1
10/20/2014,Alabama,,Cherokee,Cherokee,,1,0,1
10/20/2014,Georgia,,Bulloch,Bulloch,,0,0,0
10/21/2014,Ohio,,Ross,Ross,,0,0,0
10/21/2014,Florida,,Orange,Orange,,0,0,0
10/21/2014,Florida,,Sarasota,Sarasota,,1,0,1
10/21/2014,Texas,,Harris,Harris,,0,1,1
10/21/2014,Michigan,,Muskegon,Muskegon,,0,1,1
10/21/2014,West Virginia,,Logan,Logan,,0,0,0
10/21/2014,Alabama,,Bullock,Bullock,,0,0,0
10/22/2014,Arkansas,,Union,Union,,0,0,0
10/22/2014,Texas,,Harris,Harris,,1,0,1
10/22/2014,Texas,,Hutchinson,Hutchinson,,0,0,0
10/22/2014,Missouri,,Mcdonald,Mcdonald,,1,0,1
10/22/2014,Kansas,,Jackson,Jackson,,0,0,0
10/22/2014,Missouri,,Wayne,Wayne,,1,0,1
10/22/2014,Arkansas,,Miller,Miller,,1,0,1
10/23/2014,Michigan,,Oakland,Oakland,,0,0,0
10/23/2014,Ohio,,Butler,Butler,,0,0,0
10/23/2014,Missouri,,Saint Louis,Saint Louis,,0,0,0
10/23/2014,Ohio,,Butler,Butler,,0,0,0
10/23/2014,Nevada,,Clark,Clark,,1,0,1
10/23/2014,South Carolina,,Orangeburg,Orangeburg,,0,0,0
10/23/2014,Indiana,,Tippecanoe,Tippecanoe,,0,0,0
10/24/2014,South Carolina,,Orangeburg,Orangeburg,,0,0,0
10/24/2014,Nevada,,Mineral,Mineral,,0,1,1
10/24/2014,Idaho,,Gem,Gem,,1,0,1
10/24/2014,Michigan,,Ottawa,Ottawa,,0,0,0
10/24/2014,Florida,,Orange,Orange,,0,2,2
10/24/2014,Georgia,,Decatur,Decatur,,0,0,0
10/25/2014,Georgia,,Paulding,Paulding,,0,0,0
10/25/2014,Tennessee,,Knox,Knox,,0,0,0
10/25/2014,Michigan,,Shiawassee,Shiawassee,,0,0,0
10/25/2014,Georgia,,Richmond,Richmond,,0,0,0
10/25/2014,Utah,,Salt Lake,Salt Lake,,1,0,1
10/25/2014,Arkansas,,Pope,Pope,,1,0,1
10/26/2014,Iowa,,Mahaska,Mahaska,,0,1,1
10/26/2014,Colorado,,El Paso,El Paso,,0,0,0
10/26/2014,West Virginia,,Boone,Boone,,0,0,0
10/26/2014,Georgia,,Paulding,Paulding,,0,0,0
10/26/2014,Georgia,,Cherokee,Cherokee,,1,0,1
10/27/2014,Florida,,Volusia,Volusia,,0,1,1
10/27/2014,Missouri,,Gentry,Gentry,,1,0,1
10/27/2014,North Carolina,,Iredell,Iredell,,1,0,1
10/27/2014,Texas,,Grimes,Grimes,,2,0,2
10/28/2014,Texas,,Harris,Harris,,0,1,1
10/28/2014,South Dakota,,Brown,Brown,,0,0,0
10/28/2014,Florida,,Sumter,Sumter,,0,1,1
10/28/2014,South Carolina,,Richland,Richland,,0,1,1
10/28/2014,Virginia,,Bedford,Bedford,,1,0,1
10/28/2014,North Dakota,,Barnes,Barnes,,0,0,0
10/28/2014,Kentucky,,Bath,Bath,,1,0,1
10/29/2014,North Carolina,,Carteret,Carteret,,0,1,1
10/29/2014,Florida,,Orange,Orange,,0,0,0
10/29/2014,South Carolina,,Richland,Richland,,0,0,0
10/29/2014,South Carolina,,Aiken,Aiken,,0,0,0
10/29/2014,Georgia,,Clayton,Clayton,,0,0,0
10/29/2014,Georgia,,Bulloch,Bulloch,,0,0,0
10/29/2014,South Carolina,,Georgetown,Georgetown,,0,0,0
10/30/2014,South Dakota,,Charles Mix,Charles Mix,,0,0,0
10/30/2014,Ohio,,Belmont,Belmont,,1,0,1
10/30/2014,Maryland,,Prince George's,Prince George's,,0,0,0
10/30/2014,Texas,,Harris,Harris,,1,0,1
10/30/2014,Texas,,Orange,Orange,,0,0,0
10/31/2014,Arkansas,,Pulaski,Pulaski,,0,1,1
10/31/2014,Virginia,,James City,James City,,0,0,0
10/31/2014,Georgia,,Madison,Madison,,0,0,0
10/31/2014,Nebraska,,Nemaha,Nemaha,,0,1,1
11/1/2014,Wisconsin,,Racine,Racine,,0,0,0
11/1/2014,Florida,,Orange,Orange,,0,2,2
11/1/2014,Missouri,,Platte,Platte,,1,0,1
11/1/2014,Mississippi,,Rankin,Rankin,,0,0,0
11/1/2014,Missouri,,Callaway,Callaway,,1,0,1
11/1/2014,Texas,,Harris,Harris,,1,0,1
11/2/2014,Mississippi,,Hancock,Hancock,,0,0,0
11/2/2014,Florida,,Orange,Orange,,0,0,0
11/2/2014,Georgia,,Lee,Lee,,0,0,0
11/2/2014,Arkansas,,Pulaski,Pulaski,,0,1,1
11/2/2014,Kansas,,Clay,Clay,,0,1,1
11/3/2014,Texas,,Harris,Harris,,0,1,1
11/3/2014,West Virginia,,Fayette,Fayette,,0,0,0
11/3/2014,South Carolina,,Calhoun,Calhoun,,0,0,0
11/4/2014,Mississippi,,Lamar,Lamar,,0,1,1
11/4/2014,Florida,,Orange,Orange,,2,0,2
11/4/2014,South Carolina,,Kershaw,Kershaw,,0,0,0
11/4/2014,Iowa,,Washington,Washington,,0,1,1
11/5/2014,Iowa,,Monona,Monona,,0,1,1
11/5/2014,Kentucky,,Floyd,Floyd,,0,0,0
11/5/2014,West Virginia,,Kanawha,Kanawha,,1,0,1
11/5/2014,Georgia,,Forsyth,Forsyth,,0,0,0
11/6/2014,Georgia,,Spalding,Spalding,,0,1,1
11/6/2014,Florida,,Orange,Orange,,1,0,1
11/6/2014,Missouri,,Washington,Washington,,0,1,1
11/6/2014,Texas,,Harris,Harris,,0,1,1
11/7/2014,South Carolina,,Union,Union,,0,1,1
11/7/2014,Pennsylvania,,Lancaster,Lancaster,,0,0,0
11/7/2014,Kentucky,,Simpson,Simpson,,1,0,1
11/7/2014,Texas,,Tarrant,Tarrant,,1,0,1
11/7/2014,Pennsylvania,,Bedford,Bedford,,0,0,0
11/8/2014,Virginia,,James City,James City,,0,0,0
11/8/2014,Texas,,Harris,Harris,,1,0,1
11/8/2014,Alabama,,Jefferson,Jefferson,,0,1,1
11/8/2014,Alabama,,Dallas,Dallas,,1,0,1
11/8/2014,Florida,,Madison,Madison,,0,1,1
11/8/2014,Pennsylvania,,Chester,Chester,,0,2,2
11/9/2014,Georgia,,Dekalb,Dekalb,,1,1,2
11/9/2014,Oklahoma,,Mayes,Mayes,,0,1,1
11/9/2014,West Virginia,,Taylor,Taylor,,0,1,1
11/9/2014,Maryland,,Montgomery,Montgomery,,0,1,1
11/9/2014,Minnesota,,Carlton,Carlton,,1,0,1
11/9/2014,Alabama,,Madison,Madison,,0,2,2
11/9/2014,Texas,,Harris,Harris,,0,1,1
11/9/2014,Virginia,,Middlesex,Middlesex,,1,0,1
11/9/2014,Texas,,Harris,Harris,,1,0,1
11/10/2014,Texas,,Harris,Harris,,0,1,1
11/10/2014,Kentucky,,Laurel,Laurel,,0,0,0
11/10/2014,Georgia,,Floyd,Floyd,,0,0,0
11/10/2014,Texas,,Harris,Harris,,0,1,1
11/10/2014,Florida,,Escambia,Escambia,,1,0,1
11/10/2014,Illinois,,Madison,Madison,,1,0,1
11/10/2014,Kentucky,,Whitley,Whitley,,0,0,0
11/11/2014,Texas,,Harris,Harris,,0,1,1
11/11/2014,Texas,,Harris,Harris,,0,1,1
11/11/2014,Ohio,,Montgomery,Montgomery,,0,0,0
11/12/2014,Georgia,,Dekalb,Dekalb,,0,2,2
11/12/2014,Virginia,,Fairfax,Fairfax,,0,0,0
11/12/2014,North Carolina,,Duplin,Duplin,,1,0,1
11/12/2014,North Carolina,,New Hanover,New Hanover,,0,0,0
11/12/2014,Georgia,,Dougherty,Dougherty,,0,0,0
11/12/2014,Texas,,Brazoria,Brazoria,,0,2,2
11/12/2014,Texas,,Harris,Harris,,0,0,0
11/13/2014,Georgia,,Bulloch,Bulloch,,0,0,0
11/13/2014,Georgia,,Fulton,Fulton,,1,0,1
11/14/2014,South Carolina,,Lexington,Lexington,,1,0,1
11/14/2014,Montana,,Beaverhead,Beaverhead,,0,1,1
11/14/2014,Pennsylvania,,Northumberland,Northumberland,,0,0,0
11/15/2014,Mississippi,,Monroe,Monroe,,0,0,0
11/15/2014,Tennessee,,Sullivan,Sullivan,,0,0,0
11/15/2014,Texas,,Smith,Smith,,2,0,2
11/15/2014,Tennessee,,Humphreys,Humphreys,,0,0,0
11/15/2014,Pennsylvania,,Luzerne,Luzerne,,0,1,1
11/15/2014,Kentucky,,Bullitt,Bullitt,,1,0,1
11/15/2014,Florida,,Escambia,Escambia,,1,2,3
11/15/2014,Texas,,Fort Bend,Fort Bend,,1,0,1
11/15/2014,Florida,,Escambia,Escambia,,0,1,1
11/15/2014,South Carolina,,Dillon,Dillon,,3,0,3
11/15/2014,Pennsylvania,,Luzerne,Luzerne,,0,0,0
11/15/2014,Texas,,Bexar,Bexar,,0,2,2
11/16/2014,Alabama,,Madison,Madison,,0,1,1
11/16/2014,Mississippi,,Kemper,Kemper,,0,1,1
11/16/2014,Texas,,Harris,Harris,,1,0,1
11/16/2014,Pennsylvania,,Luzerne,Luzerne,,0,0,0
11/16/2014,Kentucky,,Shelby,Shelby,,1,0,1
11/16/2014,Florida,,Hillsborough,Hillsborough,,0,1,1
11/17/2014,Arkansas,,Saline,Saline,,0,0,0
11/17/2014,North Carolina,,Columbus,Columbus,,0,1,1
11/17/2014,Nevada,,Washoe,Washoe,,0,0,0
11/17/2014,Florida,,Indian River,Indian River,,1,0,1
11/17/2014,Georgia,,Chatham,Chatham,,0,0,0
11/17/2014,Utah,,Cache,Cache,,0,0,0
11/17/2014,Mississippi,,Marion,Marion,,1,0,1
11/17/2014,Oklahoma,,Creek,Creek,,2,0,2
11/18/2014,Michigan,,Kalkaska,Kalkaska,,2,0,2
11/18/2014,Pennsylvania,,Perry,Perry,,0,0,0
11/18/2014,Texas,,Montgomery,Montgomery,,0,0,0
11/19/2014,North Dakota,,Ward,Ward,,0,2,2
11/20/2014,Alabama,,Blount,Blount,,1,0,1
11/20/2014,Oklahoma,,Seminole,Seminole,,0,0,0
11/20/2014,California,,Riverside,Riverside,,0,0,0
11/20/2014,Alabama,,Lauderdale,Lauderdale,,0,0,0
11/20/2014,Mississippi,,Forrest,Forrest,,0,1,1
11/20/2014,California,,El Dorado,El Dorado,,0,0,0
11/21/2014,Maine,,York,York,,0,0,0
11/21/2014,Ohio,,Preble,Preble,,0,0,0
11/22/2014,Alabama,,Butler,Butler,,2,0,2
11/22/2014,Oregon,,Yamhill,Yamhill,,0,0,0
11/23/2014,Wisconsin,,Vernon,Vernon,,0,1,1
11/23/2014,Georgia,,Gwinnett,Gwinnett,,0,0,0
11/23/2014,Florida,,Orange,Orange,,1,0,1
11/23/2014,Florida,,Orange,Orange,,1,0,1
11/23/2014,Florida,,Jackson,Jackson,,0,1,1
11/23/2014,Arkansas,,Johnson,Johnson,,0,0,0
11/24/2014,Tennessee,,Dekalb,Dekalb,,1,1,2
11/24/2014,Kentucky,,Clinton,Clinton,,2,0,2
11/24/2014,Georgia,,Dekalb,Dekalb,,2,0,2
11/24/2014,Florida,,Indian River,Indian River,,0,1,1
11/24/2014,Georgia,,Cobb,Cobb,,0,0,0
11/25/2014,Indiana,,Jasper,Jasper,,0,1,1
11/25/2014,Tennessee,,Madison,Madison,,0,1,1
11/25/2014,Texas,,Hale,Hale,,0,1,1
11/25/2014,Florida,,Escambia,Escambia,,1,0,1
11/25/2014,Arkansas,,Lonoke,Lonoke,,0,0,0
11/25/2014,Florida,,Escambia,Escambia,,0,1,1
11/26/2014,New York,,Livingston,Livingston,,0,0,0
11/26/2014,Wisconsin,,Portage,Portage,,0,1,1
11/26/2014,North Carolina,,Pitt,Pitt,,0,1,1
11/26/2014,Florida,,Pasco,Pasco,,0,0,0
11/26/2014,Texas,,Bell,Bell,,1,0,1
11/27/2014,Tennessee,,Bradley,Bradley,,0,0,0
11/27/2014,Tennessee,,Robertson,Robertson,,0,1,1
11/27/2014,Florida,,Hillsborough,Hillsborough,,1,0,1
11/27/2014,Wisconsin,,La Crosse,La Crosse,,0,1,1
11/28/2014,South Carolina,,Richland,Richland,,0,0,0
11/28/2014,Tennessee,,Hamilton,Hamilton,,0,0,0
11/29/2014,Wisconsin,,Manitowoc,Manitowoc,,0,1,1
11/29/2014,Alabama,,Lawrence,Lawrence,,0,1,1
11/29/2014,Wisconsin,,Eau Claire,Eau Claire,,0,1,1
11/29/2014,South Carolina,,Horry,Horry,,1,0,1
11/30/2014,North Carolina,,Wake,Wake,,0,0,0
11/30/2014,North Carolina,,Robeson,Robeson,,3,0,3
11/30/2014,Georgia,,Clayton,Clayton,,0,0,0
11/30/2014,Florida,,Polk,Polk,,0,1,1
11/30/2014,Kansas,,Sedgwick,Sedgwick,,0,1,1
12/1/2014,West Virginia,,Monongalia,Monongalia,,5,0,5
12/1/2014,Texas,,Harris,Harris,,0,1,1
12/1/2014,Ohio,,Muskingum,Muskingum,,1,0,1
12/1/2014,Texas,,Harris,Harris,,1,0,1
12/1/2014,Florida,,Orange,Orange,,1,0,1
12/2/2014,South Carolina,,Berkeley,Berkeley,,1,0,1
12/2/2014,South Carolina,,Dorchester,Dorchester,,1,0,1
12/2/2014,Indiana,,Clark,Clark,,0,0,0
12/2/2014,South Carolina,,Horry,Horry,,0,0,0
12/3/2014,California,,Santa Cruz,Santa Cruz,,0,0,0
12/3/2014,North Carolina,,Johnston,Johnston,,1,0,1
12/3/2014,North Carolina,,Cabarrus,Cabarrus,,3,1,4
12/3/2014,Texas,,Jim Wells,Jim Wells,,0,0,0
12/3/2014,South Carolina,,Richland,Richland,,0,1,1
12/3/2014,Indiana,,Clark,Clark,,0,0,0
12/3/2014,Mississippi,,Clarke,Clarke,,0,1,1
12/4/2014,Texas,,Garza,Garza,,0,0,0
12/4/2014,Mississippi,,Pontotoc,Pontotoc,,0,1,1
12/4/2014,North Carolina,,Pitt,Pitt,,0,1,1
12/5/2014,Texas,,Parker,Parker,,0,1,1
12/5/2014,Texas,,Swisher,Swisher,,0,0,0
12/6/2014,Michigan,,Jackson,Jackson,,1,0,1
12/7/2014,Indiana,,Martin,Martin,,0,1,1
12/7/2014,Texas,,Erath,Erath,,0,2,2
12/8/2014,California,,Napa,Napa,,1,0,1
12/8/2014,Florida,,Orange,Orange,,0,1,1
12/9/2014,Kentucky,,Barren,Barren,,0,1,1
12/10/2014,Montana,,Gallatin,Gallatin,,0,0,0
12/10/2014,Colorado,,Jefferson,Jefferson,,1,0,1
12/12/2014,Colorado,,Jefferson,Jefferson,,1,0,1
12/12/2014,Texas,,Randall,Randall,,1,0,1
12/12/2014,Nevada,,Lincoln,Lincoln,,1,0,1
12/12/2014,Ohio,,Hamilton,Hamilton,,0,0,0
12/13/2014,Iowa,,Keokuk,Keokuk,,0,1,1
12/13/2014,Georgia,,Fulton,Fulton,,1,1,2
12/14/2014,Wisconsin,,Pierce,Pierce,,1,0,1
12/14/2014,Mississippi,,Madison,Madison,,1,0,1
12/14/2014,Texas,,Hudspeth,Hudspeth,,0,1,1
12/15/2014,Nevada,,Washoe,Washoe,,0,0,0
12/15/2014,Montana,,Sheridan,Sheridan,,0,1,1
12/15/2014,Arkansas,,Lincoln,Lincoln,,0,1,1
12/15/2014,Georgia,,Spaulding,Spaulding,,1,0,1
12/15/2014,North Carolina,,Caswell,Caswell,,0,0,0
12/15/2014,Arkansas,,Pulaski,Pulaski,,0,1,1
12/16/2014,Florida,,Orange,Orange,,0,1,1
12/16/2014,Tennessee,,Henry,Henry,,0,0,0
12/16/2014,California,,Humboldt,Humboldt,,0,2,2
12/17/2014,Florida,,Orange,Orange,,1,0,1
12/17/2014,Texas,,Harris,Harris,,1,0,1
12/17/2014,Florida,,Flagler,Flagler,,0,0,0
12/17/2014,Indiana,,Owen,Owen,,1,0,1
12/18/2014,Tennessee,,Shelby,Shelby,,1,0,1
12/18/2014,North Carolina,,Ashe,Ashe,,1,0,1
12/18/2014,North Carolina,,Rowan,Rowan,,0,0,0
12/18/2014,Texas,,Montgomery,Montgomery,,1,0,1
12/18/2014,Virginia,,Rockbridge,Rockbridge,,0,0,0
12/19/2014,Tennessee,,Knox,Knox,,0,0,0
12/19/2014,West Virginia,,Braxton,Braxton,,0,1,1
12/19/2014,Alabama,,Cherokee,Cherokee,,0,1,1
12/19/2014,Mississippi,,Marion,Marion,,0,0,0
12/19/2014,Florida,,Pasco,Pasco,,1,0,1
12/19/2014,North Carolina,,Burke,Burke,,1,0,1
12/20/2014,Florida,,Escambia,Escambia,,0,0,0
12/20/2014,Indiana,,Jasper,Jasper,,0,0,0
12/20/2014,Delaware,,New Castle,New Castle,,1,0,1
12/20/2014,Colorado,,El Paso,El Paso,,0,1,1
12/20/2014,Maryland,,Baltimore,Baltimore,,0,1,1
12/21/2014,Florida,,Bay,Bay,,0,0,0
12/21/2014,Tennessee,,Haywood,Haywood,,0,1,1
12/21/2014,Florida,,Escambia,Escambia,,0,1,1
12/21/2014,Ohio,,Medina,Medina,,0,1,1
12/21/2014,Tennessee,,Giles,Giles,,0,0,0
12/21/2014,North Carolina,,Bertie,Bertie,,0,0,0
12/21/2014,Georgia,,Dekalb,Dekalb,,1,0,1
12/21/2014,South Carolina,,Richland,Richland,,0,1,1
12/21/2014,California,,Fresno,Fresno,,0,0,0
12/22/2014,California,,San Joaquin,San Joaquin,,0,2,2
12/22/2014,Texas,,Liberty,Liberty,,0,1,1
12/22/2014,South Carolina,,Kershaw,Kershaw,,0,0,0
12/22/2014,West Virginia,,Putnam,Putnam,,0,1,1
12/22/2014,Texas,,Kaufman,Kaufman,,0,1,1
12/23/2014,Florida,,Escambia,Escambia,,0,1,1
12/23/2014,Florida,,Escambia,Escambia,,0,1,1
12/23/2014,South Carolina,,Richland,Richland,,0,1,1
12/23/2014,South Carolina,,Horry,Horry,,0,0,0
12/23/2014,North Carolina,,Davidson,Davidson,,0,1,1
12/23/2014,Missouri,,Marion,Marion,,0,1,1
12/24/2014,Georgia,,Pickens,Pickens,,1,0,1
12/24/2014,South Carolina,,Anderson,Anderson,,1,1,2
12/24/2014,Alabama,,Pike,Pike,,0,0,0
12/25/2014,Georgia,,Dodge,Dodge,,1,0,1
12/25/2014,Texas,,Hardin,Hardin,,0,1,1
12/25/2014,Texas,,Smith,Smith,,0,1,1
12/26/2014,Florida,,Orange,Orange,,0,1,1
12/26/2014,Texas,,Wise,Wise,,1,0,1
12/26/2014,Georgia,,Gwinnett,Gwinnett,,0,1,1
12/27/2014,Ohio,,Huron,Huron,,0,1,1
12/27/2014,Kentucky,,Russell,Russell,,1,0,1
12/27/2014,New Mexico,,Bernalillo,Bernalillo,,0,1,1
12/27/2014,South Carolina,,Horry,Horry,,0,1,1
12/28/2014,Mississippi,,Jackson,Jackson,,0,1,1
12/28/2014,Arizona,,Yavapai,Yavapai,,1,0,1
12/28/2014,Florida,,Orange,Orange,,0,0,0
12/28/2014,Tennessee,,Giles,Giles,,0,0,0
12/29/2014,Illinois,,Boone,Boone,,0,0,0
12/29/2014,Georgia,,Bibb,Bibb,,0,0,0
12/29/2014,California,,Sacramento,Sacramento,,1,0,1
12/29/2014,Georgia,,Clayton,Clayton,,1,0,1
12/29/2014,Georgia,,DeKalb,DeKalb,,1,0,1
12/30/2014,Texas,,Harris,Harris,,0,1,1
12/30/2014,Florida,,Monroe,Monroe,,0,0,0
12/30/2014,Texas,,Harris,Harris,,0,1,1
12/30/2014,Texas,,Harris,Harris,,0,1,1
12/30/2014,Texas,,Brazos,Brazos,,0,0,0
12/30/2014,Texas,,Bexar,Bexar,,1,0,1
12/30/2014,West Virginia,,Randolph,Randolph,,0,0,0
12/30/2014,North Carolina,,Beaufort,Beaufort,,0,0,0
12/30/2014,Florida,,Osceola,Osceola,,0,1,1
12/30/2014,North Carolina,,Sampson,Sampson,,1,0,1
12/31/2014,Maryland,,Prince George's,Prince George's,,1,0,1
12/31/2014,Florida,,Orange,Orange,,0,1,1
12/31/2014,Florida,,Orange,Orange,,0,1,1
12/31/2014,Georgia,,Paulding,Paulding,,1,0,1
12/31/2014,Indiana,,Jennings,Jennings,,0,1,1
12/31/2014,Ohio,,Jefferson,Jefferson,,0,1,1
12/31/2014,Indiana,,Sullivan,Sullivan,,0,1,1
12/31/2014,Virginia,,Dinwiddie,Dinwiddie,,1,0,1
12/31/2014,Texas,,Harris,Harris,,0,1,1
12/31/2014,South Carolina,,Horry,Horry,,0,0,0
1/1/2015,Illinois,,Jackson,Jackson,,0,0,0
1/1/2015,South Carolina,,Sumter,Sumter,,0,0,0
1/1/2015,Georgia,,DeKalb,DeKalb,,0,0,0
1/1/2015,Tennessee,,Cheatham,Cheatham,,1,1,2
1/1/2015,California,,Sacramento,Sacramento,,1,0,1
1/1/2015,Washington,,Clark,Clark,,0,1,1
1/1/2015,North Carolina,,Robeson,Robeson,,1,0,1
1/1/2015,Texas,,Fort Bend,Fort Bend,,0,0,0
1/1/2015,Texas,,Bexar,Bexar,,1,1,2
1/2/2015,South Carolina,,Richland,Richland,,0,1,1
1/2/2015,Virginia,,New Kent,New Kent,,0,0,0
1/2/2015,Ohio,,Wyandot,Wyandot,,0,1,1
1/2/2015,South Carolina,,Horry,Horry,,0,0,0
1/2/2015,Georgia,,Fulton,Fulton,,1,0,1
1/2/2015,Minnesota,,Carver,Carver,,0,0,0
1/2/2015,Wyoming,,Park,Park,,1,0,1
1/3/2015,Texas,,Upshur,Upshur,,1,0,1
1/3/2015,Texas,,Harris,Harris,,0,2,2
1/3/2015,New York,,Nassau,Nassau,,0,1,1
1/4/2015,Texas,,Randall,Randall,,1,0,1
1/4/2015,Indiana,,Perry,Perry,,0,0,0
1/4/2015,Florida,,Hillsborough,Hillsborough,,0,0,0
1/4/2015,Texas,,Harris,Harris,,1,0,1
1/4/2015,South Carolina,,Calhoun,Calhoun,,1,0,1
1/4/2015,South Carolina,,Horry,Horry,,0,0,0
1/5/2015,Florida,,Orange,Orange,,0,0,0
1/5/2015,Kentucky,,Mercer,Mercer,,0,1,1
1/5/2015,Missouri,,Barry,Barry,,2,0,2
1/5/2015,Utah,,Weber,Weber,,0,0,0
1/6/2015,Texas,,Hardin,Hardin,,0,1,1
1/6/2015,South Carolina,,Beaufort,Beaufort,,1,0,1
1/6/2015,Florida,,Escambia,Escambia,,0,1,1
1/6/2015,West Virginia,,Wayne,Wayne,,1,0,1
1/7/2015,Ohio,,Perry,Perry,,1,0,1
1/7/2015,Texas,,Montgomery,Montgomery,,0,1,1
1/7/2015,Texas,,Medina,Medina,,0,1,1
1/7/2015,Delaware,,Kent,Kent,,0,0,0
1/7/2015,Texas,,Harris,Harris,,0,1,1
1/7/2015,Georgia,,Bibb,Bibb,,1,0,1
1/7/2015,Texas,,Harris,Harris,,0,0,0
1/7/2015,Florida,,Orange,Orange,,0,1,1
1/8/2015,California,,Santa Cruz,Santa Cruz,,0,0,0
1/8/2015,Florida,,Volusia,Volusia,,0,0,0
1/8/2015,Georgia,,Forsyth,Forsyth,,1,0,1
1/8/2015,South Carolina,,Fairfield,Fairfield,,1,0,1
1/9/2015,Alabama,,Montgomery,Montgomery,,0,0,0
1/10/2015,Alabama,,Jackson,Jackson,,0,1,1
1/10/2015,North Carolina,,Lincoln,Lincoln,,0,1,1
1/11/2015,Georgia,,Dekalb,Dekalb,,0,1,1
1/11/2015,Arizona,,Cochise,Cochise,,0,1,1
1/11/2015,South Carolina,,Dillon,Dillon,,0,1,1
1/11/2015,Georgia,,DeKalb,DeKalb,,0,1,1
1/11/2015,South Carolina,,Edgefield,Edgefield,,1,0,1
1/11/2015,Kentucky,,Barren,Barren,,0,0,0
1/12/2015,North Dakota,,Stark,Stark,,0,1,1
1/12/2015,Kentucky,,Laurel,Laurel,,0,2,2
1/12/2015,New Mexico,,Hidalgo,Hidalgo,,0,1,1
1/12/2015,West Virginia,,McDowell,McDowell,,0,1,1
1/12/2015,Georgia,,DeKalb,DeKalb,,0,2,2
1/12/2015,Tennessee,,Grundy,Grundy,,0,0,0
1/12/2015,North Carolina,,Robeson,Robeson,,0,1,1
1/13/2015,North Carolina,,Surry,Surry,,0,1,1
1/14/2015,Georgia,,Dekalb,Dekalb,,0,1,1
1/14/2015,Ohio,,Clark,Clark,,1,0,1
1/15/2015,Texas,,Smith,Smith,,2,0,2
1/15/2015,Arkansas,,Lonoke,Lonoke,,0,1,1
1/15/2015,North Carolina,,Watauga,Watauga,,1,0,1
1/15/2015,Nebraska,,Washington,Washington,,0,0,0
1/15/2015,Virginia,,Gloucester,Gloucester,,0,0,0
1/16/2015,South Carolina,,Orangeburg,Orangeburg,,0,0,0
1/16/2015,Oregon,,Multnomah,Multnomah,,0,0,0
1/16/2015,Colorado,,Pueblo,Pueblo,,0,0,0
1/17/2015,South Carolina,,Marlboro,Marlboro,,0,1,1
1/17/2015,Mississippi,,Union,Union,,0,1,1
1/18/2015,Texas,,Harris,Harris,,1,0,1
1/18/2015,Florida,,Orange,Orange,,2,1,3
1/18/2015,Tennessee,,Claiborne,Claiborne,,0,0,0
1/18/2015,South Carolina,,Lexington,Lexington,,0,0,0
1/18/2015,Michigan,,Barry,Barry,,0,0,0
1/18/2015,Georgia,,Fulton,Fulton,,0,1,1
1/18/2015,South Carolina,,Horry,Horry,,0,0,0
1/19/2015,Texas,,Denton,Denton,,0,0,0
1/19/2015,Florida,,Escambia,Escambia,,1,0,1
1/20/2015,Missouri,,Lincoln,Lincoln,,1,0,1
1/20/2015,Texas,,Harris,Harris,,0,0,0
1/20/2015,Colorado,,Weld,Weld,,0,1,1
1/20/2015,Georgia,,Fulton,Fulton,,1,0,1
1/20/2015,Maryland,,Prince George's,Prince George's,,1,0,1
1/20/2015,South Carolina,,Sumter,Sumter,,1,0,1
1/20/2015,North Carolina,,Lincoln,Lincoln,,0,1,1
1/21/2015,Ohio,,Ross,Ross,,0,1,1
1/21/2015,South Carolina,,Richland,Richland,,0,1,1
1/21/2015,Texas,,Medina,Medina,,0,1,1
1/21/2015,Mississippi,,Forrest,Forrest,,0,0,0
1/21/2015,Georgia,,Crawford,Crawford,,0,2,2
1/21/2015,South Carolina,,Pickens,Pickens,,0,0,0
1/21/2015,Georgia,,Fulton,Fulton,,0,1,1
1/21/2015,Alabama,,Dallas,Dallas,,1,0,1
1/21/2015,North Carolina,,Guilford,Guilford,,1,0,1
1/22/2015,Florida,,Citrus,Citrus,,0,1,1
1/22/2015,Arkansas,,Craighead,Craighead,,0,0,0
1/22/2015,Maine,,Somerset,Somerset,,0,0,0
1/22/2015,Georgia,,Telfair,Telfair,,2,0,2
1/22/2015,Missouri,,Dunklin,Dunklin,,1,0,1
1/22/2015,Mississippi,,Newton,Newton,,0,1,1
