n_killed,latitude,longitude
0,39.9999,-82.8872
0,36.0726,-79.792
0,32.3398,-88.7348
0,36.4811,-82.4079
0,35.0278,-85.2986
0,35.4196,-80.7439
0,35.1637,-90.0288
0,29.7557,-94.9499
0,40.1685,-122.275
1,41.6734,-86.2485
0,32.5508,-117.047
1,39.7561,-75.5244
0,40.0005,-82.9782
0,34.2372,-77.9327
0,35.5999,-77.3339
0,36.061,-95.7795
0,37.1884,-98.039
0,36.0554,-79.8585
0,32.3828,-88.6825
1,40.6523,-74.1856
1,30.2992,-81.7434
0,30.4491,-91.1871
1,40.7368,-74.2127
1,34.5727,-117.894
1,32.4346,-93.7176
0,44.9474,-123.008
0,40.0307,-76.3219
0,37.2704,-79.9352
0,34.8123,-87.6445
0,41.803,-87.6818
0,33.5832,-85.8274
0,30.2747,-93.1758
0,41.9759,-91.6613
0,40.9475,-74.1819
0,41.4532,-81.5896
0,34.7026,-92.3563
0,45.8814,-95.3778
0,36.7682,-76.2875
0,38.1206,-84.4847
0,41.7278,-87.5722
0,35.4793,-86.7819
0,46.031,-92.4882
0,38.0093,-84.4545
0,41.5994,-93.6028
0,30.1656,-81.7102
0,38.7942,-77.272
0,33.4347,-112.006
0,29.2021,-81.0362
0,40.0148,-75.0855
0,36.0835,-94.2228
0,46.2589,-119.116
0,44.5366,-69.6249
0,39.1313,-84.5665
0,46.2589,-119.116
0,36.1627,-86.7816
0,26.1269,-81.7982
0,32.7881,-80.0038
0,45.6683,-108.761
0,41.7048,-83.5275
0,30.6741,-91.2623
1,33.1564,-117.339
0,42.2162,-83.3554
1,35.4424,-97.5611
0,35.4991,-80.6523
0,25.7617,-80.1918
0,30.0022,-90.0355
1,31.781,-90.0291
0,42.3485,-71.0832
0,28.5402,-81.387
0,39.1042,-94.5997
0,34.7729,-89.4742
0,30.2555,-81.8739
1,36.2454,-86.7767
1,39.2634,-76.6411
0,36.082,-79.4745
0,41.6914,-71.137
0,40.6099,-75.466
0,37.7479,-84.2947
1,34.7196,-117.961
0,40.1176,-75.0145
0,32.2591,-110.972
0,26.7861,-80.0706
0,42.2869,-71.0652
1,40.0001,-75.0721
0,43.0805,-88.0072
0,40.8258,-73.4492
0,47.1646,-122.514
0,34.7719,-92.397
0,40.6938,-111.87
0,33.5056,-86.8496
1,39.3789,-84.5386
0,29.9411,-90.0826
2,38.9075,-77.0176
1,38.8446,-76.989
0,41.6001,-87.3533
0,33.5207,-86.8025
0,34.5503,-80.9121
0,61.2206,-149.745
0,45.5898,-122.595
0,34.9195,-81.037
1,35.2509,-80.6507
0,41.4091,-72.9151
1,,
0,39.2812,-76.7319
0,32.3732,-88.6853
0,41.3492,-72.1042
0,38.3254,-85.7125
0,35.3931,-97.6006
0,38.847,-76.9693
0,38.9481,-77.033
0,32.8982,-97.0404
0,41.7071,-81.3613
3,43.1428,-77.6582
0,35.1197,-80.8838
0,32.8982,-97.0404
0,33.4848,-86.8874
2,45.8456,-95.3319
0,35.0134,-85.2151
0,37.5522,-77.4574
0,41.6849,-86.9554
0,48.0457,-122.179
0,32.4889,-86.3808
0,39.766,-86.082
0,39.749,-86.1043
0,40.4393,-79.8739
1,30.0643,-90.4871
0,43.09,-79.0294
0,39.7582,-86.1048
2,32.7966,-96.762
0,30.4271,-91.1753
0,27.3462,-80.8987
0,42.3592,-71.0553
1,30.1475,-94.0059
0,29.9803,-90.0815
0,29.9661,-90.1568
0,38.2495,-85.7949
0,39.7607,-86.0659
0,32.3038,-106.762
0,39.9884,-75.1286
0,64.8621,-147.751
0,32.8578,-96.8739
0,33.495,-112.119
1,33.4492,-94.0348
0,43.9736,-103.467
1,39.2956,-76.6852
0,26.2034,-98.23
0,41.6799,-86.2704
0,35.1092,-81.1824
0,28.5777,-81.476
5,36.7843,-81.7848
0,42.88,-78.8599
0,30.443,-88.9163
0,40.3812,-86.8996
0,38.9466,-77.0081
0,38.9417,-77.0236
1,33.4078,-111.615
1,42.8138,-87.8384
1,33.4078,-111.615
0,38.3696,-81.7604
0,32.2165,-80.7322
0,40.3694,-80.6244
1,32.3898,-95.2786
0,38.5984,-89.959
0,32.8982,-97.0404
0,32.8982,-97.0404
0,41.717,-83.6734
1,32.6961,-97.1261
0,47.467,-122.288
0,27.9811,-82.7661
0,37.6509,-84.7777
0,37.4892,-87.737
0,33.4347,-112.006
1,34.2568,-118.433
0,33.4713,-86.8361
1,31.3579,-89.1712
1,39.0725,-94.6445
0,43.5928,-71.7339
0,41.475,-81.8004
0,38.4222,-81.7922
0,32.8582,-116.92
1,38.203,-85.2329
0,44.8775,-91.9198
1,41.4993,-81.6944
0,32.8284,-117.144
0,42.464,-87.8536
0,39.2508,-76.5181
2,35.015,-97.9652
0,37.6432,-97.3686
0,38.5691,-90.1685
0,47.548,-121.984
0,41.2203,-95.9443
0,48.0593,-122.06
0,39.1149,-84.5216
0,41.7274,-87.605
0,39.6702,-104.933
0,37.2553,-81.218
0,30.1931,-85.6823
0,45.5898,-122.595
0,31.9982,-84.2279
0,26.2391,-81.7797
0,41.7218,-83.6051
0,39.781,-89.6684
0,35.8605,-86.375
0,37.8065,-121.914
0,38.7433,-80.9454
0,36.4575,-82.2748
1,47.6906,-122.358
0,36.739,-76.3374
0,31.3468,-89.3337
1,35.1495,-89.9548
0,42.9446,-72.2739
1,37.5064,-77.4701
0,32.4754,-84.9289
2,41.4431,-74.4019
0,40.406,-105.099
0,35.2144,-80.9473
1,41.4993,-81.6944
1,42.25,-83.1493
0,43.0524,-76.2692
0,29.7919,-90.8378
0,34.9386,-104.689
0,25.835,-80.2188
0,40.5936,-75.4908
0,35.0905,-81.2312
0,40.9897,-80.6686
0,36.8408,-119.799
0,48.7578,-122.456
0,28.6079,-81.4298
0,43.055,-83.7047
0,28.5335,-81.3216
0,29.8223,-95.413
0,40.0323,-75.0875
0,30.3475,-81.7202
0,30.5274,-91.1955
0,39.0896,-76.8467
0,26.2108,-81.7935
0,42.4549,-92.3524
1,32.3038,-106.762
0,41.6938,-86.279
0,27.757,-97.4481
0,37.4418,-82.5424
1,32.7152,-117.162
2,32.769,-96.7888
0,30.8415,-86.6755
0,33.6029,-112.228
0,36.0464,-79.8373
0,32.9336,-117.24
1,37.7553,-122.189
0,32.4655,-84.9373
1,41.0743,-85.272
0,44.4643,-73.1598
1,42.4141,-83.1796
0,42.4549,-92.3524
2,39.3809,-85.5613
0,37.5931,-77.4473
0,39.3319,-84.4355
1,34.5461,-90.6413
0,32.8982,-97.0404
0,29.9822,-90.2567
1,34.9769,-78.8682
0,47.6211,-117.55
0,35.3993,-78.8158
0,36.1627,-86.7816
1,33.7996,-79.0362
0,42.6171,-83.2772
0,43.0662,-87.9571
0,41.588,-93.6241
0,29.9319,-90.0705
0,36.758,-119.808
0,34.7304,-86.5861
1,26.2214,-80.1338
0,31.6706,-89.1468
0,37.9715,-122.517
0,33.876,-81.038
0,28.0322,-82.3895
0,34.9742,-80.9905
0,37.8053,-122.29
0,36.8957,-76.2
1,35.9942,-78.8754
0,40.6938,-73.9913
0,32.9657,-117.115
1,40.1372,-87.6385
1,31.7982,-95.1432
1,33.9415,-118.279
0,35.2708,-80.857
0,40.3754,-81.3412
0,37.4334,-79.1125
0,30.2024,-92.0316
0,32.8284,-117.144
1,35.5547,-79.2381
0,39.7465,-84.2364
1,33.9655,-118.047
1,38.2346,-85.7906
0,34.9168,-81.0202
0,27.1917,-80.241
0,32.2532,-101.48
0,32.824,-117.185
1,40.7294,-74.1393
0,33.8448,-116.485
0,33.4347,-112.006
0,29.9374,-90.1009
0,30.5039,-90.8558
0,33.6779,-116.185
0,41.3684,-82.1077
0,29.5312,-98.4683
4,41.7142,-87.7481
0,42.6951,-87.8312
0,26.6068,-80.1469
0,29.6541,-95.2766
0,42.2701,-71.8328
0,37.7208,-121.08
0,32.3403,-90.2353
0,42.2777,-83.2705
0,40.0278,-75.0603
0,41.5697,-93.597
0,37.5312,-122.32
0,30.5165,-87.2197
0,39.5251,-119.813
0,39.9526,-75.1652
0,31.9573,-81.1077
0,39.7169,-86.2956
0,32.7669,-96.7633
1,40.0229,-75.168
1,41.8847,-87.6242
0,30.035,-90.0087
0,41.8781,-87.6298
1,31.8383,-86.9487
0,26.229,-80.1223
1,41.8698,-87.7229
0,34.2258,-77.9292
0,39.9152,-82.8736
0,32.7121,-117.06
0,35.0513,-79.0419
0,41.4299,-81.739
0,43.0047,-87.9816
0,37.0425,-76.3836
0,34.6267,-92.3907
0,40.5824,-83.1299
0,44.8831,-70.0885
0,41.597,-88.0484
0,30.4312,-88.9797
1,30.5494,-92.0861
0,26.6691,-80.1458
0,41.837,-87.6145
1,36.6488,-119.786
0,36.5127,-121.775
0,39.9212,-75.1666
0,35.0491,-106.634
1,35.3325,-118.992
0,34.2414,-77.9308
0,39.918,-75.2363
0,39.9668,-76.6978
0,34.2946,-119.3
0,34.2298,-77.9169
0,28.308,-81.4233
0,39.8255,-84.2828
2,33.9009,-98.4912
2,42.4436,-82.9668
1,38.7355,-90.3565
0,38.8864,-77.0444
0,38.9072,-77.0369
0,29.7558,-95.3669
1,33.4416,-101.884
0,38.5056,-89.9836
1,38.0881,-78.8725
0,30.3818,-89.0974
1,39.2558,-76.4845
0,41.7491,-83.6294
0,32.9777,-104.423
0,42.4811,-83.2022
1,38.9868,-86.3893
0,29.9674,-92.1288
0,30.0167,-95.5317
0,30.4431,-88.9161
0,40.5738,-111.891
0,26.6706,-81.879
0,38.1665,-84.8799
1,32.3238,-90.2278
0,39.3679,-74.4351
0,35.075,-89.8848
0,30.3333,-97.7936
0,35.8292,-90.7258
0,39.9236,-122.197
0,38.9637,-76.858
0,41.0412,-111.912
0,30.2202,-97.7499
0,27.9714,-82.4392
0,36.3134,-82.3535
0,43.6884,-70.2879
1,38.6302,-90.1935
0,27.4403,-80.336
0,32.8553,-83.6878
0,39.2664,-119.562
0,39.1136,-84.5155
1,29.4026,-98.5243
0,36.8957,-76.2
0,47.3055,-116.59
0,34.2362,-77.8684
0,37.6959,-122.044
0,27.9835,-82.5371
0,32.2339,-92.6873
0,37.6818,-97.4691
0,35.5881,-77.396
1,38.6678,-90.2664
0,30.3182,-97.7066
0,42.2564,-83.2337
0,32.2633,-90.2287
1,42.4129,-83.2574
0,40.756,-74.1969
0,39.745,-86.1347
0,39.9571,-76.7294
0,29.2197,-81.0474
0,45.5559,-122.57
1,30.7102,-94.9339
0,34.9648,-82.0858
0,41.3688,-82.0887
1,40.6652,-73.9398
0,42.3121,-71.7895
0,28.6063,-81.2997
1,29.9637,-90.1217
0,39.857,-86.1317
0,32.4914,-81.0755
0,26.5474,-81.7922
0,38.861,-77.0929
0,30.4237,-91.1765
1,32.4683,-93.7866
0,41.1191,-75.1165
0,28.4449,-81.3458
0,42.4704,-83.0923
1,47.6765,-117.435
0,33.5643,-84.4063
0,42.9751,-85.7165
0,35.063,-80.7846
0,32.5133,-92.12
1,35.9784,-80.0071
0,47.5373,-122.281
1,29.5296,-98.4111
0,40.7924,-81.358
1,35.0511,-89.9215
1,32.814,-83.6571
0,42.2409,-83.2707
0,35.8469,-77.0616
0,25.815,-80.2363
0,37.702,-97.168
0,36.7314,-119.741
0,39.9695,-75.1395
0,39.8094,-86.2392
0,41.7542,-90.2071
1,38.5281,-81.631
0,32.5426,-93.6785
1,43.4042,-94.8253
0,36.3111,-119.354
1,39.2125,-84.581
0,32.2865,-110.96
0,30.1915,-92.0668
0,33.7602,-89.8649
0,29.7894,-95.1857
0,27.9704,-82.4249
0,43.0709,-78.9393
0,44.0324,-92.4631
0,40.0684,-75.1521
1,38.9044,-76.9477
1,28.2639,-80.7214
0,30.4836,-91.0894
0,30.3818,-89.0974
0,46.2589,-119.116
1,37.9405,-122.366
0,36.3817,-84.1857
1,41.7486,-87.648
0,39.1202,-74.8452
0,34.1275,-78.8182
1,41.7043,-87.6206
1,32.7966,-91.8886
1,41.7958,-87.6625
0,30.4294,-89.0975
0,41.3913,-87.027
0,39.1157,-84.5164
0,36.0764,-79.8921
0,39.775,-86.1096
0,41.6748,-86.3454
0,30.4263,-88.8909
0,35.7756,-78.6346
0,43.0317,-89.497
2,38.9047,-76.9316
1,35.0029,-89.9369
0,40.7913,-81.3444
0,30.8622,-91.0255
0,41.8894,-87.6646
1,34.0156,-118.27
0,40.7959,-81.3619
0,33.3268,-80.3905
0,38.3254,-85.7125
0,39.6417,-84.0844
1,39.1495,-84.5618
1,30.2643,-81.5981
0,40.0174,-75.14
0,39.175,-84.5475
0,35.2144,-80.9473
1,34.0707,-118.212
0,30.3031,-81.732
0,29.9902,-95.3368
0,37.3694,-122.068
1,29.5923,-95.198
0,40.2361,-76.8379
0,39.7684,-86.1581
0,26.8254,-80.0912
0,33.431,-112.065
1,30.4203,-81.6651
1,39.7912,-85.9714
1,26.6405,-81.9606
0,42.3198,-122.884
1,27.1,-82.4489
1,39.0326,-87.174
1,35.1201,-90.0063
0,41.8549,-87.7203
1,33.5037,-86.9178
0,40.7913,-81.3444
0,42.3781,-83.0151
0,32.7878,-96.7999
1,27.0423,-82.2368
1,40.4879,-74.4471
0,41.6639,-83.5552
1,38.6094,-90.2246
0,38.4022,-86.9349
0,30.5165,-87.2197
0,35.8722,-78.5791
0,40.7155,-74.0682
0,39.336,-82.9727
0,35.8775,-78.7931
0,37.9725,-122.529
0,40.463,-79.9146
0,40.0845,-82.9563
0,31.3224,-92.5429
1,43.0142,-87.914
0,37.3149,-120.5
0,39.9457,-82.8482
0,32.4477,-93.7893
0,39.1191,-84.5184
0,41.5857,-87.4905
0,36.4023,-82.0632
0,40.7343,-74.003
0,32.1631,-91.7116
1,40.8005,-81.3361
1,30.3135,-97.7569
1,33.828,-118.219
0,36.0916,-115.151
0,32.312,-90.8932
1,36.1665,-115.12
0,39.1613,-76.6734
1,33.9336,-80.6878
1,40.4558,-79.9028
0,39.8123,-89.6491
0,43.0235,-83.6351
0,27.99,-82.4845
1,30.653,-88.1399
0,41.7699,-87.5666
1,36.9795,-76.4163
2,39.791,-104.796
0,43.1281,-87.9522
0,41.8035,-87.6214
1,34.5841,-86.9596
1,32.7172,-117.113
0,34.6391,-86.5464
0,41.73,-87.6633
0,36.6052,-79.4152
0,36.7867,-119.718
0,35.4733,-97.5182
0,41.6764,-86.252
0,38.988,-77.4501
0,39.857,-86.1317
0,37.93,-83.2458
0,25.7858,-80.2076
0,29.7752,-95.3102
1,41.7904,-87.6814
0,40.8781,-79.8865
0,39.7325,-84.2284
1,34.2632,-118.298
0,37.8139,-122.274
1,35.4656,-97.5098
1,38.9485,-77.0256
1,28.6199,-81.4125
0,40.9061,-74.1698
0,37.8031,-81.2449
1,32.7272,-117.069
0,32.8289,-83.6331
1,41.8104,-87.6675
1,43.1647,-77.6386
1,39.1127,-84.5703
1,33.5643,-86.3074
1,34.258,-118.299
1,33.8447,-83.9097
0,38.2189,-85.7399
1,26.6976,-80.1598
0,32.8031,-80.0256
1,42.5377,-83.1531
0,36.4022,-82.0639
0,38.901,-76.9509
0,36.9663,-122.041
1,37.7642,-122.173
1,25.916,-80.1825
1,30.1958,-97.7029
0,25.5357,-80.4781
0,25.9844,-80.1757
0,41.4725,-81.6093
1,38.8376,-90.6962
0,41.9235,-87.8125
1,41.7563,-89.6947
0,33.9468,-81.1244
1,30.4527,-87.2207
1,35.4153,-93.1131
1,46.307,-119.364
2,38.6841,-90.2974
0,39.8202,-74.9852
0,39.9784,-75.2653
0,29.7752,-95.3102
0,39.1683,-84.4786
1,28.0081,-82.4019
0,36.1498,-95.9046
0,40.8568,-73.8899
0,39.1031,-84.512
0,41.4772,-93.919
0,35.2176,-80.8391
0,40.2736,-81.9535
0,33.9191,-84.0167
1,37.9699,-121.279
0,32.6119,-85.4768
0,34.1514,-80.9117
0,38.8801,-104.819
0,33.7299,-117.83
0,29.9585,-90.0656
0,39.9369,-75.1475
0,32.5467,-93.6781
0,38.4111,-82.3646
0,40.6119,-75.3786
0,43.0226,-83.7059
0,39.775,-86.1096
0,64.8893,-147.759
0,29.9595,-90.0649
0,40.6841,-85.4469
0,35.0479,-78.8653
0,40.7125,-89.5623
1,34.1214,-116.031
1,41.6036,-87.3709
0,42.6332,-71.9113
0,36.8486,-76.2768
0,27.787,-97.4135
0,35.3762,-119.018
0,38.9584,-92.3424
0,40.02,-83.1792
0,40.1176,-75.0145
0,36.751,-119.737
1,32.2968,-81.1006
0,32.804,-83.6969
0,40.0005,-75.1124
0,31.9965,-106.625
0,40.2251,-74.7726
0,41.4772,-93.919
0,38.0428,-84.5091
0,36.9014,-76.1791
0,33.8857,-84.2535
1,36.2832,-76.9759
0,34.2559,-77.9198
0,40.4074,-105.11
0,26.6557,-81.8038
0,32.6506,-97.1337
0,42.3042,-71.0737
1,38.7032,-121.336
0,43.0789,-89.384
0,34.979,-80.8574
0,36.753,-119.72
0,32.3251,-90.8924
0,47.5666,-122.387
0,40.0227,-75.1331
0,40.2209,-74.7491
0,30.3007,-93.2217
0,61.5759,-149.725
0,36.8399,-76.1509
1,38.6639,-121.28
0,44.9791,-69.0087
1,41.7904,-87.6814
0,27.5409,-99.4836
0,28.6781,-81.3308
0,42.1037,-72.5809
1,29.9187,-95.6846
0,27.8596,-82.825
0,41.7363,-83.5477
0,32.0485,-106.432
1,34.1777,-86.7337
0,32.419,-87.0346
0,39.5754,-76.9958
0,38.9682,-76.5267
1,34.2459,-83.8843
1,29.9307,-91.6077
0,35.6614,-88.8551
1,41.7485,-87.6552
0,25.8433,-80.211
0,35.3538,-118.99
1,41.6818,-87.6325
0,41.8259,-71.446
0,46.4542,-120.422
1,29.9307,-91.6077
0,33.8896,-118.312
0,29.5312,-98.4683
0,34.1899,-118.451
0,33.5488,-101.914
3,34.6774,-94.8393
0,47.4502,-122.309
1,34.6106,-78.9717
1,43.0746,-83.714
1,39.241,-84.277
1,26.7433,-80.0566
0,47.6611,-117.432
0,29.9832,-90.1107
0,28.7934,-81.2833
0,39.4444,-76.8024
0,39.8236,-86.2703
0,30.5537,-87.2799
1,40.8337,-74.7033
0,40.8178,-81.3537
0,43.0268,-89.4174
0,32.7439,-96.8859
0,34.7536,-86.7434
0,36.0494,-90.5619
0,31.75,-111.012
0,27.9835,-82.5371
0,32.357,-86.3185
0,34.835,-92.4603
1,33.5239,-112.151
0,35.5836,-82.4695
0,40.1176,-75.0145
0,33.5472,-86.7817
0,36.162,-115.09
0,43.566,-73.0415
0,30.2957,-92.0246
0,29.6541,-95.2766
0,39.6356,-86.1216
0,40.0238,-75.1168
1,44.0458,-103.203
0,38.0378,-84.6026
2,36.1496,-85.5178
0,37.5503,-77.4574
0,35.587,-82.5034
0,32.3642,-88.7369
0,34.1996,-77.9313
0,42.478,-92.2917
0,40.2249,-105.271
0,30.0535,-90.5388
0,37.1521,-76.5063
1,36.8408,-119.799
0,34.3629,-89.5111
0,42.6381,-83.2925
0,32.2617,-80.7194
1,38.7446,-90.5994
1,33.8611,-78.7522
0,31.703,-83.2711
1,34.245,-92.0624
0,41.0679,-85.1677
0,45.0478,-122.81
0,35.0954,-78.9144
0,26.0742,-80.1506
0,39.0219,-94.5678
0,64.8378,-147.716
0,45.4561,-122.651
1,48.6666,-112.918
1,33.5217,-81.6927
0,38.6616,-89.9516
1,41.5058,-81.6271
0,47.8157,-122.316
1,43.0852,-89.3634
0,30.4491,-91.1871
0,29.6509,-82.3265
0,32.192,-94.3154
1,39.1158,-77.0526
1,41.4857,-81.6029
2,40.7289,-74.1906
0,39.0997,-94.5786
0,41.7275,-87.5858
1,48.3911,-114.035
0,41.7796,-87.6742
1,39.8224,-119.662
0,39.0997,-94.5786
0,34.1645,-79.7872
0,33.8264,-112.041
0,36.0691,-86.6839
0,31.322,-89.2486
0,39.8255,-86.0647
0,35.9393,-78.8976
0,42.3447,-71.072
2,29.9403,-90.0618
0,38.9819,-76.5298
0,42.712,-84.5749
1,40.8515,-74.7329
0,35.9348,-78.8953
0,40.2942,-109.84
0,33.316,-111.836
0,34.7884,-86.5186
0,39.775,-86.1096
2,26.2272,-98.1666
0,39.3682,-74.4278
0,42.4902,-83.1337
0,39.7849,-84.2104
1,34.9177,-82.1024
1,38.6551,-90.2082
0,39.7641,-86.3082
0,42.2618,-89.0867
0,35.9822,-83.8928
0,42.325,-71.0593
0,42.0904,-72.5633
0,43.1306,-78.6417
0,46.8673,-122.267
0,40.3954,-79.9865
1,42.5377,-83.1531
0,29.8967,-90.0716
0,28.3146,-81.4
0,33.8807,-84.6764
0,47.4502,-122.309
0,34.1157,-117.26
0,34.7691,-86.5864
0,27.9835,-82.5371
0,39.805,-89.6492
0,36.169,-115.176
0,45.535,-122.584
0,28.6403,-81.3893
1,39.0816,-94.4883
1,33.7723,-84.5077
0,47.3211,-122.225
0,39.4168,-87.4138
0,38.8425,-104.748
0,36.3661,-82.3597
1,38.6549,-90.2061
2,26.7758,-80.0566
0,36.8842,-76.3003
0,29.7752,-95.3102
0,40.3219,-75.9449
1,25.6713,-80.3698
0,33.4697,-82.0632
0,29.7878,-95.2145
0,35.5048,-97.3512
0,43.0939,-87.8875
1,39.1899,-77.2418
0,41.8519,-87.6954
1,26.7899,-80.054
0,42.3119,-83.3072
0,43.4018,-88.1988
1,34.2066,-118.365
0,38.4265,-82.3981
0,33.9416,-118.409
1,35.3207,-84.656
0,39.1451,-84.4905
0,28.436,-81.3065
0,45.6039,-122.476
0,39.5687,-75.4672
0,39.7401,-75.5436
0,35.1843,-111.661
0,34.9871,-81.2519
1,39.8984,-75.0734
1,34.6111,-78.9743
0,45.6551,-122.504
0,35.5768,-82.5621
0,47.676,-117.284
0,38.6329,-121.392
0,39.1288,-84.6053
0,29.9381,-90.0878
0,39.7235,-84.1924
1,33.9017,-118.173
0,29.9822,-90.2567
0,39.9507,-83.0365
0,30.2193,-90.9206
0,35.9975,-78.8981
0,29.9403,-90.0618
0,64.8613,-147.72
0,35.9975,-78.8981
0,32.8101,-96.8242
0,42.5456,-71.7611
0,37.6646,-97.2988
1,27.8943,-82.2821
0,37.7223,-89.2088
0,33.6356,-84.4333
1,33.8216,-117.12
0,28.436,-81.3065
0,38.8345,-104.788
0,48.2112,-114.389
0,41.734,-87.6524
0,35.9327,-78.8858
0,41.75,-87.6853
1,27.0805,-80.4104
0,38.8857,-104.812
0,39.7078,-86.1544
0,40.7033,-89.618
0,38.8602,-104.812
2,40.4465,-81.5566
1,38.6199,-90.3511
0,40.9155,-81.4415
0,28.5578,-81.4098
0,40.0302,-75.1185
0,39.8254,-86.1071
0,35.9975,-78.8981
0,39.9673,-75.2458
1,34.9126,-80.9979
0,37.7789,-122.208
0,42.3656,-71.0096
0,26.6857,-80.0928
0,35.093,-106.644
1,37.7979,-122.24
0,35.9975,-78.8981
0,34.9825,-81.2453
1,38.2405,-104.632
0,35.6711,-83.8473
0,35.051,-81.6387
0,41.683,-83.5513
0,29.9676,-90.0662
0,39.3243,-76.4475
0,41.4449,-81.7748
1,34.1149,-117.323
0,30.4178,-91.0516
0,39.8098,-86.2022
0,39.2667,-76.495
0,34.1274,-117.326
0,39.8092,-86.1828
0,39.3403,-76.5048
0,42.2559,-71.4596
0,39.3601,-76.7856
1,33.7882,-118.308
0,31.1195,-97.7255
2,37.7834,-122.424
0,31.4699,-100.506
0,25.7789,-80.198
1,40.0194,-76.3509
0,29.8723,-95.4738
1,32.1574,-94.3374
0,39.9935,-75.1865
0,39.1065,-108.343
0,33.615,-111.978
1,26.7633,-81.4448
0,34.2458,-77.8979
0,35.9975,-78.8981
1,30.7274,-88.1047
0,32.0537,-81.0793
0,28.5135,-81.4412
0,27.7721,-97.4084
0,37.7738,-87.133
0,28.6586,-81.3902
1,38.0561,-91.2891
0,32.3197,-90.2262
0,34.6753,-92.4109
1,40.6078,-75.4735
0,42.1987,-83.2304
1,34.9885,-85.2934
0,31.1127,-97.7385
1,29.8192,-95.5029
0,41.5839,-87.3189
0,35.4334,-85.7766
0,29.5604,-81.235
0,33.683,-84.0638
0,44.9788,-123.015
0,34.9543,-80.9967
0,30.726,-88.1056
0,39.1519,-108.723
1,34.7571,-92.2689
1,39.7276,-86.1308
0,42.7255,-84.5734
0,39.7806,-84.0698
2,43.7341,-88.7802
0,26.0068,-80.236
0,35.093,-106.644
3,34.6391,-82.4525
1,38.8998,-76.9316
0,30.1847,-92.1383
1,38.9583,-77.0282
0,25.5947,-80.392
0,43.0239,-83.7261
1,33.6613,-84.2509
1,,
0,42.2639,-71.8334
0,27.9888,-82.4346
0,34.9506,-81.0828
0,29.5312,-98.4683
0,35.0324,-90.0939
0,41.4189,-81.9141
1,29.8192,-95.5029
0,39.26,-76.5251
0,31.1249,-97.7374
0,25.9777,-97.5283
0,34.134,-117.214
1,44.9941,-123.037
0,,
2,35.4434,-84.6128
0,26.2136,-80.1719
0,41.0664,-85.1413
0,41.0711,-81.5055
0,37.675,-82.2672
0,42.3012,-71.0679
1,35.033,-90.0075
1,46.6725,-120.458
0,39.9272,-75.1434
1,35.1706,-90.0421
0,40.756,-124.05
0,35.1186,-89.9128
0,39.7428,-75.5649
1,34.0443,-80.9417
0,31.5644,-91.3773
1,40.7263,-74.2041
0,34.2089,-79.7858
0,38.0378,-84.6026
0,36.2991,-119.332
0,29.469,-98.5285
0,35.6473,-82.6463
1,40.0425,-75.0766
0,33.5834,-112.221
0,35.8024,-81.3635
0,43.1487,-88.0253
1,33.7882,-118.308
0,33.9198,-118.228
0,42.6888,-75.0559
0,33.4688,-82.0996
1,42.3578,-83.2201
0,39.9025,-84.2218
0,42.9393,-78.7352
0,36.3158,-91.4825
1,,
0,45.6299,-122.644
0,41.8871,-87.6844
0,32.4335,-80.7225
0,32.6016,-83.6101
1,46.1969,-114.1
0,36.0396,-83.911
1,29.2993,-94.7909
1,47.8912,-117.684
0,38.0546,-84.4697
0,38.2444,-85.7623
1,36.7942,-119.844
0,34.2267,-77.929
0,27.1928,-80.2534
2,33.8612,-118.17
0,38.5398,-121.731
1,27.3581,-80.3718
1,32.3054,-90.2305
0,39.7677,-84.2324
0,29.7134,-95.6728
0,39.9969,-75.1519
0,39.994,-75.123
0,41.8833,-87.6296
0,37.2798,-121.678
0,36.7168,-76.5832
0,40.9228,-74.1728
0,37.3233,-121.846
0,32.6549,-85.3453
1,35.6265,-95.9408
1,33.9483,-118.274
0,39.7473,-84.1675
1,36.0385,-83.9117
1,35.6265,-95.9408
1,42.32,-83.0989
0,32.4559,-93.761
0,39.9327,-75.1761
1,29.7604,-95.3698
1,39.824,-80.6848
0,34.6172,-86.5674
0,29.6509,-82.3265
0,38.6987,-77.5798
1,32.6305,-97.0878
0,32.7342,-97.4698
0,41.6042,-93.5382
0,26.7082,-80.152
0,37.9405,-91.763
0,32.5214,-92.116
0,41.7508,-87.6341
1,33.4065,-82.1007
0,29.9755,-90.0826
0,39.2727,-76.5257
0,29.9233,-90.0877
0,36.086,-86.9547
0,37.9645,-84.5208
0,43.5894,-83.8793
0,40.6041,-75.4768
0,28.4961,-81.4591
0,30.4293,-84.2827
0,40.7167,-111.941
0,30.4491,-91.1871
0,26.5508,-81.9789
1,33.9644,-118.288
1,32.1764,-94.3587
0,28.5394,-81.2442
1,41.2553,-95.9477
0,39.7496,-84.224
0,32.5224,-80.7574
0,28.9447,-81.3238
0,41.8274,-74.3387
0,34.2359,-84.1435
1,35.2263,-80.3214
0,39.7883,-86.0166
0,36.7525,-76.2711
0,35.1215,-120.621
0,39.9313,-75.0214
0,30.5857,-91.1665
0,34.232,-77.9058
1,25.83,-80.2046
0,31.7665,-93.104
0,36.2309,-90.0554
0,45.5336,-122.601
0,36.115,-115.279
0,41.6115,-84.9818
0,42.6263,-83.2766
1,36.1773,-94.091
1,39.3072,-76.6647
0,39.7465,-86.2148
1,34.1527,-118.59
0,32.4294,-84.9523
