,city,state_id,state_name,county_name
0,Wasilla,AK,Alaska,Matanuska-Susitna
1,Wasilla,AK,Alaska,Matanuska-Susitna
2,Anchorage,AK,Alaska,Anchorage
4,Anchorage,AK,Alaska,Anchorage
5,Anchorage,AK,Alaska,Anchorage
6,Anchorage,AK,Alaska,Anchorage
7,Anchorage,AK,Alaska,Anchorage
8,Anchorage,AK,Alaska,Anchorage
9,Anchorage,AK,Alaska,Anchorage
10,Anchorage,AK,Alaska,Anchorage
11,Anchorage,AK,Alaska,Anchorage
12,Anchorage,AK,Alaska,Anchorage
13,Anchorage,AK,Alaska,Anchorage
14,Anchorage,AK,Alaska,Anchorage
15,Anchorage,AK,Alaska,Anchorage
16,Anchorage,AK,Alaska,Anchorage
17,Anchorage,AK,Alaska,Anchorage
18,Anchorage,AK,Alaska,Anchorage
19,Anchorage,AK,Alaska,Anchorage
20,Anchorage,AK,Alaska,Anchorage
21,Anchorage,AK,Alaska,Anchorage
22,Anchorage,AK,Alaska,Anchorage
23,Anchorage,AK,Alaska,Anchorage
24,Anchorage,AK,Alaska,Anchorage
25,Anchorage,AK,Alaska,Anchorage
26,Anchorage,AK,Alaska,Anchorage
27,Anchorage,AK,Alaska,Anchorage
28,Anchorage,AK,Alaska,Anchorage
29,Anchorage,AK,Alaska,Anchorage
30,Anchorage,AK,Alaska,Anchorage
31,Anchorage,AK,Alaska,Anchorage
32,Anchorage,AK,Alaska,Anchorage
33,Anchorage,AK,Alaska,Anchorage
34,Anchorage,AK,Alaska,Anchorage
35,Anchorage,AK,Alaska,Anchorage
36,Anchorage,AK,Alaska,Anchorage
37,Anchorage,AK,Alaska,Anchorage
38,Anchorage,AK,Alaska,Anchorage
39,Anchorage,AK,Alaska,Anchorage
40,Anchorage,AK,Alaska,Anchorage
41,Anchorage,AK,Alaska,Anchorage
42,Anchorage,AK,Alaska,Anchorage
43,Anchorage,AK,Alaska,Anchorage
44,Anchorage,AK,Alaska,Anchorage
45,Anchorage,AK,Alaska,Anchorage
46,Anchorage,AK,Alaska,Anchorage
47,Anchorage,AK,Alaska,Anchorage
48,Anchorage,AK,Alaska,Anchorage
50,Anchorage,AK,Alaska,Anchorage
51,Anchorage,AK,Alaska,Anchorage
52,Anchorage,AK,Alaska,Anchorage
53,Anchorage,AK,Alaska,Anchorage
54,Anchorage,AK,Alaska,Anchorage
55,Anchorage,AK,Alaska,Anchorage
56,Anchorage,AK,Alaska,Anchorage
57,Anchorage,AK,Alaska,Anchorage
58,Anchorage,AK,Alaska,Anchorage
59,Anchorage,AK,Alaska,Anchorage
60,Anchorage,AK,Alaska,Anchorage
61,Anchorage,AK,Alaska,Anchorage
62,Anchorage,AK,Alaska,Anchorage
63,Anchorage,AK,Alaska,Anchorage
64,Anchorage,AK,Alaska,Anchorage
65,Anchorage,AK,Alaska,Anchorage
66,Anchorage,AK,Alaska,Anchorage
67,Anchorage,AK,Alaska,Anchorage
68,Anchorage,AK,Alaska,Anchorage
69,Anchorage,AK,Alaska,Anchorage
70,Anchorage,AK,Alaska,Anchorage
71,Anchorage,AK,Alaska,Anchorage
72,Anchorage,AK,Alaska,Anchorage
73,Anchorage,AK,Alaska,Anchorage
74,Anchorage,AK,Alaska,Anchorage
75,Anchorage,AK,Alaska,Anchorage
76,Anchorage,AK,Alaska,Anchorage
77,Anchorage,AK,Alaska,Anchorage
78,Anchorage,AK,Alaska,Anchorage
79,Anchorage,AK,Alaska,Anchorage
80,Anchorage,AK,Alaska,Anchorage
81,Anchorage,AK,Alaska,Anchorage
82,Anchorage,AK,Alaska,Anchorage
83,Anchorage,AK,Alaska,Anchorage
84,Anchorage,AK,Alaska,Anchorage
85,Anchorage,AK,Alaska,Anchorage
86,Anchorage,AK,Alaska,Anchorage
87,Anchorage,AK,Alaska,Anchorage
88,Anchorage,AK,Alaska,Anchorage
89,Anchorage,AK,Alaska,Anchorage
90,Anchorage,AK,Alaska,Anchorage
91,Anchorage,AK,Alaska,Anchorage
92,Anchorage,AK,Alaska,Anchorage
93,Anchorage,AK,Alaska,Anchorage
94,Anchorage,AK,Alaska,Anchorage
95,Anchorage,AK,Alaska,Anchorage
96,Anchorage,AK,Alaska,Anchorage
97,Anchorage,AK,Alaska,Anchorage
98,Anchorage,AK,Alaska,Anchorage
99,Anchorage,AK,Alaska,Anchorage
100,Anchorage,AK,Alaska,Anchorage
101,Anchorage,AK,Alaska,Anchorage
102,Anchorage,AK,Alaska,Anchorage
103,Anchorage,AK,Alaska,Anchorage
104,Anchorage,AK,Alaska,Anchorage
105,Anchorage,AK,Alaska,Anchorage
106,Anchorage,AK,Alaska,Anchorage
107,Anchorage,AK,Alaska,Anchorage
108,Anchorage,AK,Alaska,Anchorage
109,Anchorage,AK,Alaska,Anchorage
110,Anchorage,AK,Alaska,Anchorage
111,Anchorage,AK,Alaska,Anchorage
112,Anchorage,AK,Alaska,Anchorage
113,Anchorage,AK,Alaska,Anchorage
114,Anchorage,AK,Alaska,Anchorage
115,Anchorage,AK,Alaska,Anchorage
116,Anchorage,AK,Alaska,Anchorage
117,Anchorage,AK,Alaska,Anchorage
118,Anchorage,AK,Alaska,Anchorage
119,Anchorage,AK,Alaska,Anchorage
120,Anchorage,AK,Alaska,Anchorage
121,Anchorage,AK,Alaska,Anchorage
122,Anchorage,AK,Alaska,Anchorage
123,Anchorage,AK,Alaska,Anchorage
124,Kongiganak,AK,Alaska,Bethel
125,Akutan,AK,Alaska,Aleutians East
126,Alakanuk,AK,Alaska,Kusilvak
127,Anchor Point,AK,Alaska,Kenai Peninsula
128,Anchor Point,AK,Alaska,Kenai Peninsula
129,Anchor Point,AK,Alaska,Kenai Peninsula
130,Bethel,AK,Alaska,Bethel
131,Bethel,AK,Alaska,Bethel
132,Bethel,AK,Alaska,Bethel
133,Napaskiak,AK,Alaska,Bethel
134,Bethel,AK,Alaska,Bethel
135,Bethel,AK,Alaska,Bethel
136,Bethel,AK,Alaska,Bethel
137,Chefornak,AK,Alaska,Bethel
138,Chevak,AK,Alaska,Kusilvak
139,Wasilla,AK,Alaska,Matanuska-Susitna
140,Chugiak,AK,Alaska,Anchorage
141,Chugiak,AK,Alaska,Anchorage
142,Chugiak,AK,Alaska,Anchorage
143,Chugiak,AK,Alaska,Anchorage
144,Chugiak,AK,Alaska,Anchorage
145,Chugiak,AK,Alaska,Anchorage
146,Chugiak,AK,Alaska,Anchorage
147,Chugiak,AK,Alaska,Anchorage
148,Chugiak,AK,Alaska,Anchorage
149,Chugiak,AK,Alaska,Anchorage
150,Chugiak,AK,Alaska,Anchorage
151,Chugiak,AK,Alaska,Anchorage
152,Chugiak,AK,Alaska,Anchorage
153,Chugiak,AK,Alaska,Anchorage
154,Chugiak,AK,Alaska,Anchorage
155,Cooper Landing,AK,Alaska,Kenai Peninsula
156,Cooper Landing,AK,Alaska,Kenai Peninsula
157,Moose Pass,AK,Alaska,Kenai Peninsula
158,Copper Center,AK,Alaska,Valdez-Cordova
159,Copper Center,AK,Alaska,Valdez-Cordova
160,Copper Center,AK,Alaska,Valdez-Cordova
161,Cordova,AK,Alaska,Valdez-Cordova
162,Cordova,AK,Alaska,Valdez-Cordova
163,Cordova,AK,Alaska,Valdez-Cordova
164,Crooked Creek,AK,Alaska,Bethel
165,Dillingham,AK,Alaska,Dillingham
166,Dillingham,AK,Alaska,Dillingham
167,Dillingham,AK,Alaska,Dillingham
168,Dillingham,AK,Alaska,Dillingham
169,Eagle River,AK,Alaska,Anchorage
170,Eagle River,AK,Alaska,Anchorage
171,Eagle River,AK,Alaska,Anchorage
172,Eagle River,AK,Alaska,Anchorage
173,Eagle River,AK,Alaska,Anchorage
174,Eagle River,AK,Alaska,Anchorage
175,Eagle River,AK,Alaska,Anchorage
176,Eagle River,AK,Alaska,Anchorage
177,Eagle River,AK,Alaska,Anchorage
178,Eagle River,AK,Alaska,Anchorage
179,Eagle River,AK,Alaska,Anchorage
180,Eagle River,AK,Alaska,Anchorage
181,Eagle River,AK,Alaska,Anchorage
182,Chugiak,AK,Alaska,Anchorage
183,Eagle River,AK,Alaska,Anchorage
184,Eagle River,AK,Alaska,Anchorage
185,Eagle River,AK,Alaska,Anchorage
186,Eagle River,AK,Alaska,Anchorage
187,Eagle River,AK,Alaska,Anchorage
188,Wasilla,AK,Alaska,Matanuska-Susitna
189,Eagle River,AK,Alaska,Anchorage
190,Eagle River,AK,Alaska,Anchorage
191,Eagle River,AK,Alaska,Anchorage
192,Eagle River,AK,Alaska,Anchorage
193,Eagle River,AK,Alaska,Anchorage
194,Eagle River,AK,Alaska,Anchorage
195,Eagle River,AK,Alaska,Anchorage
196,Eagle River,AK,Alaska,Anchorage
197,Eagle River,AK,Alaska,Anchorage
198,Eek,AK,Alaska,Bethel
199,Emmonak,AK,Alaska,Kusilvak
200,Girdwood,AK,Alaska,Anchorage
201,Glennallen,AK,Alaska,Valdez-Cordova
202,Glennallen,AK,Alaska,Valdez-Cordova
203,Glennallen,AK,Alaska,Valdez-Cordova
204,Glennallen,AK,Alaska,Valdez-Cordova
205,Glennallen,AK,Alaska,Valdez-Cordova
206,Glennallen,AK,Alaska,Valdez-Cordova
207,Homer,AK,Alaska,Kenai Peninsula
208,Homer,AK,Alaska,Kenai Peninsula
209,Homer,AK,Alaska,Kenai Peninsula
210,Homer,AK,Alaska,Kenai Peninsula
211,Homer,AK,Alaska,Kenai Peninsula
212,Iliamna,AK,Alaska,Lake and Peninsula
214,Kasigluk,AK,Alaska,Bethel
215,Kasilof,AK,Alaska,Kenai Peninsula
216,Kasilof,AK,Alaska,Kenai Peninsula
217,Kenai,AK,Alaska,Kenai Peninsula
218,Kenai,AK,Alaska,Kenai Peninsula
219,Kenai,AK,Alaska,Kenai Peninsula
220,Kenai,AK,Alaska,Kenai Peninsula
221,Wasilla,AK,Alaska,Matanuska-Susitna
222,Kenai,AK,Alaska,Kenai Peninsula
223,Kenai,AK,Alaska,Kenai Peninsula
224,Kenai,AK,Alaska,Kenai Peninsula
225,Kenai,AK,Alaska,Kenai Peninsula
226,Kenai,AK,Alaska,Kenai Peninsula
227,Kenai,AK,Alaska,Kenai Peninsula
228,Kenai,AK,Alaska,Kenai Peninsula
229,Kenai,AK,Alaska,Kenai Peninsula
230,Kenai,AK,Alaska,Kenai Peninsula
231,Kenai,AK,Alaska,Kenai Peninsula
232,Kenai,AK,Alaska,Kenai Peninsula
233,King Cove,AK,Alaska,Aleutians East
234,King Cove,AK,Alaska,Aleutians East
235,Igiugig,AK,Alaska,Lake and Peninsula
236,King Salmon,AK,Alaska,Bristol Bay
237,King Salmon,AK,Alaska,Bristol Bay
238,Kodiak,AK,Alaska,Kodiak Island
239,Kodiak,AK,Alaska,Kodiak Island
240,Kodiak,AK,Alaska,Kodiak Island
241,Kodiak,AK,Alaska,Kodiak Island
242,Kodiak,AK,Alaska,Kodiak Island
243,Kodiak,AK,Alaska,Kodiak Island
244,Kodiak,AK,Alaska,Kodiak Island
245,Kodiak,AK,Alaska,Kodiak Island
246,Kodiak,AK,Alaska,Kodiak Island
247,Kodiak,AK,Alaska,Kodiak Island
248,Kodiak,AK,Alaska,Kodiak Island
249,Kwethluk,AK,Alaska,Bethel
250,Kwigillingok,AK,Alaska,Bethel
251,Wasilla,AK,Alaska,Matanuska-Susitna
252,Wasilla,AK,Alaska,Matanuska-Susitna
253,Wasilla,AK,Alaska,Matanuska-Susitna
254,Wasilla,AK,Alaska,Matanuska-Susitna
255,Wasilla,AK,Alaska,Matanuska-Susitna
256,Wasilla,AK,Alaska,Matanuska-Susitna
257,Wasilla,AK,Alaska,Matanuska-Susitna
258,Wasilla,AK,Alaska,Matanuska-Susitna
259,Wasilla,AK,Alaska,Matanuska-Susitna
260,Moose Pass,AK,Alaska,Kenai Peninsula
261,Mountain Village,AK,Alaska,Kusilvak
262,Naknek,AK,Alaska,Bristol Bay
263,Naknek,AK,Alaska,Bristol Bay
264,Nikiski,AK,Alaska,Kenai Peninsula
265,Kenai,AK,Alaska,Kenai Peninsula
267,Nikiski,AK,Alaska,Kenai Peninsula
268,Kenai,AK,Alaska,Kenai Peninsula
269,Toksook Bay,AK,Alaska,Bethel
270,Toksook Bay,AK,Alaska,Bethel
271,Ninilchik,AK,Alaska,Kenai Peninsula
272,Ninilchik,AK,Alaska,Kenai Peninsula
273,Ninilchik,AK,Alaska,Kenai Peninsula
274,Nunapitchuk,AK,Alaska,Bethel
275,Palmer,AK,Alaska,Matanuska-Susitna
276,Palmer,AK,Alaska,Matanuska-Susitna
277,Palmer,AK,Alaska,Matanuska-Susitna
278,Palmer,AK,Alaska,Matanuska-Susitna
279,Palmer,AK,Alaska,Matanuska-Susitna
280,Palmer,AK,Alaska,Matanuska-Susitna
281,Palmer,AK,Alaska,Matanuska-Susitna
282,Palmer,AK,Alaska,Matanuska-Susitna
283,Palmer,AK,Alaska,Matanuska-Susitna
284,Palmer,AK,Alaska,Matanuska-Susitna
285,Eagle River,AK,Alaska,Anchorage
286,Wasilla,AK,Alaska,Matanuska-Susitna
287,Palmer,AK,Alaska,Matanuska-Susitna
288,Wasilla,AK,Alaska,Matanuska-Susitna
289,Palmer,AK,Alaska,Matanuska-Susitna
290,Palmer,AK,Alaska,Matanuska-Susitna
291,Palmer,AK,Alaska,Matanuska-Susitna
292,Palmer,AK,Alaska,Matanuska-Susitna
293,Palmer,AK,Alaska,Matanuska-Susitna
294,Palmer,AK,Alaska,Matanuska-Susitna
295,Palmer,AK,Alaska,Matanuska-Susitna
296,Palmer,AK,Alaska,Matanuska-Susitna
297,Palmer,AK,Alaska,Matanuska-Susitna
298,Palmer,AK,Alaska,Matanuska-Susitna
299,Palmer,AK,Alaska,Matanuska-Susitna
300,Palmer,AK,Alaska,Matanuska-Susitna
301,Palmer,AK,Alaska,Matanuska-Susitna
302,Palmer,AK,Alaska,Matanuska-Susitna
303,Palmer,AK,Alaska,Matanuska-Susitna
304,Palmer,AK,Alaska,Matanuska-Susitna
305,Palmer,AK,Alaska,Matanuska-Susitna
306,Wasilla,AK,Alaska,Matanuska-Susitna
307,Palmer,AK,Alaska,Matanuska-Susitna
308,Palmer,AK,Alaska,Matanuska-Susitna
309,Palmer,AK,Alaska,Matanuska-Susitna
310,Palmer,AK,Alaska,Matanuska-Susitna
311,Big Lake,AK,Alaska,Matanuska-Susitna
312,Wasilla,AK,Alaska,Matanuska-Susitna
313,Big Lake,AK,Alaska,Matanuska-Susitna
314,Big Lake,AK,Alaska,Matanuska-Susitna
315,Big Lake,AK,Alaska,Matanuska-Susitna
316,Wasilla,AK,Alaska,Matanuska-Susitna
317,Wasilla,AK,Alaska,Matanuska-Susitna
318,Wasilla,AK,Alaska,Matanuska-Susitna
319,Wasilla,AK,Alaska,Matanuska-Susitna
320,Wasilla,AK,Alaska,Matanuska-Susitna
321,Palmer,AK,Alaska,Matanuska-Susitna
322,Wasilla,AK,Alaska,Matanuska-Susitna
323,Wasilla,AK,Alaska,Matanuska-Susitna
324,Wasilla,AK,Alaska,Matanuska-Susitna
325,Wasilla,AK,Alaska,Matanuska-Susitna
326,Wasilla,AK,Alaska,Matanuska-Susitna
327,Wasilla,AK,Alaska,Matanuska-Susitna
328,Wasilla,AK,Alaska,Matanuska-Susitna
329,Wasilla,AK,Alaska,Matanuska-Susitna
330,Wasilla,AK,Alaska,Matanuska-Susitna
331,Wasilla,AK,Alaska,Matanuska-Susitna
332,Wasilla,AK,Alaska,Matanuska-Susitna
333,Wasilla,AK,Alaska,Matanuska-Susitna
334,Palmer,AK,Alaska,Matanuska-Susitna
335,Wasilla,AK,Alaska,Matanuska-Susitna
336,Wasilla,AK,Alaska,Matanuska-Susitna
337,Wasilla,AK,Alaska,Matanuska-Susitna
338,Wasilla,AK,Alaska,Matanuska-Susitna
339,Wasilla,AK,Alaska,Matanuska-Susitna
340,Wasilla,AK,Alaska,Matanuska-Susitna
341,Wasilla,AK,Alaska,Matanuska-Susitna
342,Wasilla,AK,Alaska,Matanuska-Susitna
343,Wasilla,AK,Alaska,Matanuska-Susitna
344,Wasilla,AK,Alaska,Matanuska-Susitna
345,Wasilla,AK,Alaska,Matanuska-Susitna
346,Wasilla,AK,Alaska,Matanuska-Susitna
347,Wasilla,AK,Alaska,Matanuska-Susitna
348,Wasilla,AK,Alaska,Matanuska-Susitna
349,Wasilla,AK,Alaska,Matanuska-Susitna
350,Wasilla,AK,Alaska,Matanuska-Susitna
351,Wasilla,AK,Alaska,Matanuska-Susitna
352,Wasilla,AK,Alaska,Matanuska-Susitna
353,Wasilla,AK,Alaska,Matanuska-Susitna
354,Wasilla,AK,Alaska,Matanuska-Susitna
355,Wasilla,AK,Alaska,Matanuska-Susitna
356,Wasilla,AK,Alaska,Matanuska-Susitna
357,Wasilla,AK,Alaska,Matanuska-Susitna
358,Wasilla,AK,Alaska,Matanuska-Susitna
359,Wasilla,AK,Alaska,Matanuska-Susitna
360,Wasilla,AK,Alaska,Matanuska-Susitna
361,Wasilla,AK,Alaska,Matanuska-Susitna
362,Willow,AK,Alaska,Matanuska-Susitna
363,Wasilla,AK,Alaska,Matanuska-Susitna
364,Wasilla,AK,Alaska,Matanuska-Susitna
365,Wasilla,AK,Alaska,Matanuska-Susitna
366,Wasilla,AK,Alaska,Matanuska-Susitna
367,Wasilla,AK,Alaska,Matanuska-Susitna
368,Wasilla,AK,Alaska,Matanuska-Susitna
369,Quinhagak,AK,Alaska,Bethel
370,Sand Point,AK,Alaska,Aleutians East
371,Scammon Bay,AK,Alaska,Kusilvak
372,Seldovia,AK,Alaska,Kenai Peninsula
373,Seldovia,AK,Alaska,Kenai Peninsula
374,Seward,AK,Alaska,Kenai Peninsula
375,Seward,AK,Alaska,Kenai Peninsula
376,Seward,AK,Alaska,Kenai Peninsula
377,Seward,AK,Alaska,Kenai Peninsula
378,Seward,AK,Alaska,Kenai Peninsula
379,Skwentna,AK,Alaska,Matanuska-Susitna
380,Soldotna,AK,Alaska,Kenai Peninsula
381,Soldotna,AK,Alaska,Kenai Peninsula
382,Soldotna,AK,Alaska,Kenai Peninsula
383,Soldotna,AK,Alaska,Kenai Peninsula
384,Soldotna,AK,Alaska,Kenai Peninsula
385,Soldotna,AK,Alaska,Kenai Peninsula
386,Soldotna,AK,Alaska,Kenai Peninsula
387,Nikiski,AK,Alaska,Kenai Peninsula
388,Soldotna,AK,Alaska,Kenai Peninsula
389,Soldotna,AK,Alaska,Kenai Peninsula
390,Soldotna,AK,Alaska,Kenai Peninsula
391,Soldotna,AK,Alaska,Kenai Peninsula
392,Soldotna,AK,Alaska,Kenai Peninsula
393,Soldotna,AK,Alaska,Kenai Peninsula
394,Soldotna,AK,Alaska,Kenai Peninsula
395,Soldotna,AK,Alaska,Kenai Peninsula
396,Soldotna,AK,Alaska,Kenai Peninsula
397,Soldotna,AK,Alaska,Kenai Peninsula
398,Soldotna,AK,Alaska,Kenai Peninsula
399,Sterling,AK,Alaska,Kenai Peninsula
400,Sterling,AK,Alaska,Kenai Peninsula
401,Sterling,AK,Alaska,Kenai Peninsula
402,Sterling,AK,Alaska,Kenai Peninsula
403,Sutton,AK,Alaska,Matanuska-Susitna
404,Wasilla,AK,Alaska,Matanuska-Susitna
405,Sutton,AK,Alaska,Matanuska-Susitna
406,Chickaloon,AK,Alaska,Matanuska-Susitna
407,Talkeetna,AK,Alaska,Matanuska-Susitna
408,Talkeetna,AK,Alaska,Matanuska-Susitna
409,Talkeetna,AK,Alaska,Matanuska-Susitna
410,Talkeetna,AK,Alaska,Matanuska-Susitna
411,Tuntutuliak,AK,Alaska,Bethel
412,Tununak,AK,Alaska,Bethel
413,Trapper Creek,AK,Alaska,Matanuska-Susitna
414,Trapper Creek,AK,Alaska,Matanuska-Susitna
415,Unalakleet,AK,Alaska,Nome
416,Unalakleet,AK,Alaska,Nome
417,Unalaska,AK,Alaska,Aleutians West
419,Valdez,AK,Alaska,Valdez-Cordova
420,Valdez,AK,Alaska,Valdez-Cordova
421,Valdez,AK,Alaska,Valdez-Cordova
422,Valdez,AK,Alaska,Valdez-Cordova
423,Valdez,AK,Alaska,Valdez-Cordova
424,Valdez,AK,Alaska,Valdez-Cordova
425,Valdez,AK,Alaska,Valdez-Cordova
426,Valdez,AK,Alaska,Valdez-Cordova
427,Wasilla,AK,Alaska,Matanuska-Susitna
428,Wasilla,AK,Alaska,Matanuska-Susitna
429,Willow,AK,Alaska,Matanuska-Susitna
430,Willow,AK,Alaska,Matanuska-Susitna
431,Willow,AK,Alaska,Matanuska-Susitna
432,Willow,AK,Alaska,Matanuska-Susitna
433,Yakutat,AK,Alaska,Yakutat
434,Yakutat,AK,Alaska,Yakutat
435,Eagle River,AK,Alaska,Anchorage
436,Fairbanks,AK,Alaska,Fairbanks North Star
437,Fairbanks,AK,Alaska,Fairbanks North Star
438,Fairbanks,AK,Alaska,Fairbanks North Star
439,Fairbanks,AK,Alaska,Fairbanks North Star
440,Wasilla,AK,Alaska,Matanuska-Susitna
441,Fairbanks,AK,Alaska,Fairbanks North Star
442,Wasilla,AK,Alaska,Matanuska-Susitna
443,Fairbanks,AK,Alaska,Fairbanks North Star
444,Fairbanks,AK,Alaska,Fairbanks North Star
445,Fairbanks,AK,Alaska,Fairbanks North Star
446,Fairbanks,AK,Alaska,Fairbanks North Star
447,Fairbanks,AK,Alaska,Fairbanks North Star
448,Fairbanks,AK,Alaska,Fairbanks North Star
449,Fairbanks,AK,Alaska,Fairbanks North Star
450,Fairbanks,AK,Alaska,Fairbanks North Star
451,Fairbanks,AK,Alaska,Fairbanks North Star
452,Fairbanks,AK,Alaska,Fairbanks North Star
453,Fairbanks,AK,Alaska,Fairbanks North Star
454,Fairbanks,AK,Alaska,Fairbanks North Star
457,North Pole,AK,Alaska,Fairbanks North Star
458,North Pole,AK,Alaska,Fairbanks North Star
459,North Pole,AK,Alaska,Fairbanks North Star
460,North Pole,AK,Alaska,Fairbanks North Star
461,North Pole,AK,Alaska,Fairbanks North Star
462,North Pole,AK,Alaska,Fairbanks North Star
463,North Pole,AK,Alaska,Fairbanks North Star
464,North Pole,AK,Alaska,Fairbanks North Star
465,North Pole,AK,Alaska,Fairbanks North Star
466,North Pole,AK,Alaska,Fairbanks North Star
467,Fairbanks,AK,Alaska,Fairbanks North Star
468,North Pole,AK,Alaska,Fairbanks North Star
469,North Pole,AK,Alaska,Fairbanks North Star
470,North Pole,AK,Alaska,Fairbanks North Star
471,North Pole,AK,Alaska,Fairbanks North Star
472,North Pole,AK,Alaska,Fairbanks North Star
473,North Pole,AK,Alaska,Fairbanks North Star
474,North Pole,AK,Alaska,Fairbanks North Star
475,North Pole,AK,Alaska,Fairbanks North Star
476,North Pole,AK,Alaska,Fairbanks North Star
477,North Pole,AK,Alaska,Fairbanks North Star
478,Fairbanks,AK,Alaska,Fairbanks North Star
479,North Pole,AK,Alaska,Fairbanks North Star
480,North Pole,AK,Alaska,Fairbanks North Star
481,North Pole,AK,Alaska,Fairbanks North Star
482,North Pole,AK,Alaska,Fairbanks North Star
483,North Pole,AK,Alaska,Fairbanks North Star
484,Fairbanks,AK,Alaska,Fairbanks North Star
485,North Pole,AK,Alaska,Fairbanks North Star
487,North Pole,AK,Alaska,Fairbanks North Star
488,North Pole,AK,Alaska,Fairbanks North Star
489,Fairbanks,AK,Alaska,Fairbanks North Star
490,Fairbanks,AK,Alaska,Fairbanks North Star
491,Fairbanks,AK,Alaska,Fairbanks North Star
492,Fairbanks,AK,Alaska,Fairbanks North Star
493,Fairbanks,AK,Alaska,Fairbanks North Star
494,Fairbanks,AK,Alaska,Fairbanks North Star
495,Fairbanks,AK,Alaska,Fairbanks North Star
496,Fairbanks,AK,Alaska,Fairbanks North Star
497,Fairbanks,AK,Alaska,Fairbanks North Star
498,Fairbanks,AK,Alaska,Fairbanks North Star
499,Fairbanks,AK,Alaska,Fairbanks North Star
500,Fairbanks,AK,Alaska,Fairbanks North Star
501,Fairbanks,AK,Alaska,Fairbanks North Star
502,Fairbanks,AK,Alaska,Fairbanks North Star
503,Fairbanks,AK,Alaska,Fairbanks North Star
504,Fairbanks,AK,Alaska,Fairbanks North Star
505,Fairbanks,AK,Alaska,Fairbanks North Star
506,Fairbanks,AK,Alaska,Fairbanks North Star
507,Fairbanks,AK,Alaska,Fairbanks North Star
508,Fairbanks,AK,Alaska,Fairbanks North Star
509,Two Rivers,AK,Alaska,Fairbanks North Star
510,Fairbanks,AK,Alaska,Fairbanks North Star
511,Fairbanks,AK,Alaska,Fairbanks North Star
512,Fairbanks,AK,Alaska,Fairbanks North Star
513,Fairbanks,AK,Alaska,Fairbanks North Star
514,Fairbanks,AK,Alaska,Fairbanks North Star
515,Fairbanks,AK,Alaska,Fairbanks North Star
516,Fairbanks,AK,Alaska,Fairbanks North Star
517,Fairbanks,AK,Alaska,Fairbanks North Star
518,Fairbanks,AK,Alaska,Fairbanks North Star
519,Fairbanks,AK,Alaska,Fairbanks North Star
520,Fairbanks,AK,Alaska,Fairbanks North Star
521,Fairbanks,AK,Alaska,Fairbanks North Star
522,Fairbanks,AK,Alaska,Fairbanks North Star
523,Fairbanks,AK,Alaska,Fairbanks North Star
524,Fairbanks,AK,Alaska,Fairbanks North Star
525,Fairbanks,AK,Alaska,Fairbanks North Star
526,Fairbanks,AK,Alaska,Fairbanks North Star
527,Fairbanks,AK,Alaska,Fairbanks North Star
528,Fairbanks,AK,Alaska,Fairbanks North Star
529,Fairbanks,AK,Alaska,Fairbanks North Star
530,Two Rivers,AK,Alaska,Fairbanks North Star
531,Fairbanks,AK,Alaska,Fairbanks North Star
532,Fairbanks,AK,Alaska,Fairbanks North Star
534,North Pole,AK,Alaska,Fairbanks North Star
538,Ester,AK,Alaska,Fairbanks North Star
539,Buckland,AK,Alaska,Northwest Arctic
540,Buckland,AK,Alaska,Northwest Arctic
541,Cantwell,AK,Alaska,Denali
542,Delta Junction,AK,Alaska,Southeast Fairbanks
543,Delta Junction,AK,Alaska,Southeast Fairbanks
544,Delta Junction,AK,Alaska,Southeast Fairbanks
545,Delta Junction,AK,Alaska,Southeast Fairbanks
546,Delta Junction,AK,Alaska,Southeast Fairbanks
547,Delta Junction,AK,Alaska,Southeast Fairbanks
548,Delta Junction,AK,Alaska,Southeast Fairbanks
549,Delta Junction,AK,Alaska,Southeast Fairbanks
550,Delta Junction,AK,Alaska,Southeast Fairbanks
551,Elim,AK,Alaska,Nome
552,Galena,AK,Alaska,Yukon-Koyukuk
553,Healy,AK,Alaska,Denali
554,Kaktovik,AK,Alaska,North Slope
555,Kivalina,AK,Alaska,Northwest Arctic
556,Kobuk,AK,Alaska,Northwest Arctic
557,Kotzebue,AK,Alaska,Northwest Arctic
558,Koyuk,AK,Alaska,Nome
559,Manley Hot Springs,AK,Alaska,Yukon-Koyukuk
560,Point Lay,AK,Alaska,North Slope
561,Nenana,AK,Alaska,Yukon-Koyukuk
562,Nenana,AK,Alaska,Yukon-Koyukuk
563,Nenana,AK,Alaska,Yukon-Koyukuk
564,Noatak,AK,Alaska,Northwest Arctic
565,Noatak,AK,Alaska,Northwest Arctic
566,Nome,AK,Alaska,Nome
567,Nome,AK,Alaska,Nome
568,Nome,AK,Alaska,Nome
569,Nome,AK,Alaska,Nome
570,Noorvik,AK,Alaska,Northwest Arctic
571,Point Hope,AK,Alaska,North Slope
572,Selawik,AK,Alaska,Northwest Arctic
573,Shishmaref,AK,Alaska,Nome
574,Tok,AK,Alaska,Southeast Fairbanks
575,Wasilla,AK,Alaska,Matanuska-Susitna
576,Tok,AK,Alaska,Southeast Fairbanks
577,Tok,AK,Alaska,Southeast Fairbanks
578,Tok,AK,Alaska,Southeast Fairbanks
579,Tok,AK,Alaska,Southeast Fairbanks
580,Wales,AK,Alaska,Nome
581,White Mountain,AK,Alaska,Nome
