date,state_name,state_id,county_name,city_or_county,city,n_killed,n_injured,n_total
11/24/2015,Minnesota,MN,Hennepin,Minneapolis,Minneapolis,1,0,1
11/24/2015,Ohio,OH,Mahoning,Youngstown,Youngstown,0,0,0
11/25/2015,Missouri,MO,St. Louis (city),Saint Louis,Saint Louis,0,0,0
11/25/2015,Illinois,IL,St. Clair,Belleville,Belleville,0,0,0
11/25/2015,Illinois,IL,Cook,Chicago,Chicago,1,1,2
11/25/2015,West Virginia,WV,Harrison,Clarksburg,Clarksburg,0,1,1
11/25/2015,Idaho,ID,Bingham,Blackfoot,Blackfoot,0,0,0
11/25/2015,Illinois,IL,Cook,Chicago,Chicago,0,1,1
11/25/2015,California,CA,Los Angeles,Baldwin Park,Baldwin Park,1,0,1
11/25/2015,Maryland,MD,Prince George's,Hyattsville,Hyattsville,1,0,1
11/26/2015,New York,NY,Onondaga,Baldwinsville,Baldwinsville,0,0,0
11/26/2015,Vermont,VT,Franklin,Saint Albans,Saint Albans,0,0,0
11/26/2015,New York,NY,New York,New York,New York,0,1,1
11/26/2015,Florida,FL,Pinellas,Saint Petersburg,Saint Petersburg,0,1,1
11/26/2015,Georgia,GA,Fulton,Atlanta,Atlanta,1,0,1
11/26/2015,Ohio,OH,Hamilton,Cincinnati,Cincinnati,0,1,1
11/26/2015,New York,NY,Genesee,Corfu,Corfu,0,1,1
11/26/2015,Illinois,IL,Cook,Chicago,Chicago,0,1,1
11/27/2015,Texas,TX,Harris,Humble,Humble,1,0,1
11/27/2015,New York,NY,New York,New York,New York,0,1,1
11/27/2015,Alabama,AL,Houston,Dothan,Dothan,0,1,1
11/27/2015,Vermont,VT,Franklin,Saint Albans,Saint Albans,0,0,0
11/28/2015,New York,NY,New York,New York,New York,0,0,0
11/28/2015,Washington,WA,King,Seattle,Seattle,0,1,1
11/28/2015,Ohio,OH,Cuyahoga,Cleveland,Cleveland,1,1,2
11/28/2015,Pennsylvania,PA,Luzerne,Shavertown,Shavertown,0,0,0
11/29/2015,Florida,FL,Broward,Hollywood,Hollywood,0,1,1
11/29/2015,New York,NY,New York,New York,New York,0,0,0
11/29/2015,Illinois,IL,Cook,Chicago,Chicago,1,0,1
11/29/2015,Minnesota,MN,Hennepin,Minneapolis,Minneapolis,0,0,0
11/29/2015,Alabama,AL,Jefferson,Birmingham,Birmingham,0,1,1
11/30/2015,Georgia,GA,Fulton,Atlanta,Atlanta,0,0,0
11/30/2015,Washington,WA,Pierce,Tacoma,Tacoma,0,0,0
11/30/2015,Georgia,GA,Fulton,Atlanta,Atlanta,0,1,1
11/30/2015,Florida,FL,Miami-Dade,Miami,Miami,0,1,1
11/30/2015,Florida,FL,Broward,Fort Lauderdale,Fort Lauderdale,1,1,2
11/30/2015,Pennsylvania,PA,Dauphin,Harrisburg,Harrisburg,0,0,0
11/30/2015,Washington,WA,King,Seattle,Seattle,0,0,0
11/30/2015,Utah,UT,Salt Lake,Salt Lake City,Salt Lake City,0,1,1
12/1/2015,Ohio,OH,Hamilton,Cincinnati,Cincinnati,0,1,1
12/1/2015,Georgia,GA,Fulton,Atlanta,Atlanta,0,1,1
12/1/2015,Louisiana,LA,Orleans,New Orleans,New Orleans,0,0,0
12/1/2015,Louisiana,LA,Orleans,New Orleans,New Orleans,0,0,0
12/1/2015,New York,NY,Genesee,Le Roy,Le Roy,1,0,1
12/1/2015,Wisconsin,WI,Milwaukee,Milwaukee,Milwaukee,0,0,0
12/2/2015,New York,NY,New York,New York,New York,0,0,0
12/2/2015,Ohio,OH,Montgomery,Dayton,Dayton,0,1,1
12/2/2015,New York,NY,Livingston,Mount Morris,Mount Morris,0,0,0
12/3/2015,Washington,WA,Pierce,Tacoma,Tacoma,2,0,2
12/3/2015,Oklahoma,OK,McClain,Byars,Byars,1,0,1
12/3/2015,Washington,WA,Spokane,Spokane,Spokane,0,0,0
12/4/2015,Missouri,MO,Ste. Genevieve,Sainte Genevieve,Sainte Genevieve,0,1,1
12/4/2015,Utah,UT,Utah,Spanish Fork,Spanish Fork,1,0,1
12/4/2015,Washington,WA,King,Seattle,Seattle,1,0,1
12/4/2015,Illinois,IL,Cook,Chicago,Chicago,0,1,1
12/4/2015,Louisiana,LA,Jefferson,Gretna,Gretna,0,1,1
12/4/2015,Michigan,MI,Oakland,Rochester,Rochester,0,0,0
12/4/2015,Ohio,OH,Hamilton,Cincinnati,Cincinnati,0,0,0
12/4/2015,Pennsylvania,PA,Allegheny,Pittsburgh,Pittsburgh,1,0,1
12/5/2015,Alabama,AL,Mobile,Mobile,Mobile,1,0,1
12/5/2015,Ohio,OH,Hamilton,Cincinnati,Cincinnati,0,1,1
12/5/2015,Illinois,IL,Cook,Chicago,Chicago,0,1,1
12/5/2015,New York,NY,New York,New York,New York,0,1,1
12/6/2015,Pennsylvania,PA,Lycoming,Williamsport,Williamsport,0,1,1
12/6/2015,West Virginia,WV,Raleigh,Sophia,Sophia,0,0,0
12/6/2015,Texas,TX,Dallas,Dallas,Dallas,0,1,1
12/6/2015,Ohio,OH,Cuyahoga,Cleveland,Cleveland,1,1,2
12/6/2015,Pennsylvania,PA,Allegheny,Pittsburgh,Pittsburgh,0,1,1
12/6/2015,New York,NY,New York,New York,New York,0,1,1
12/6/2015,Wisconsin,WI,Milwaukee,Milwaukee,Milwaukee,0,0,0
12/7/2015,Oklahoma,OK,Oklahoma,Oklahoma City,Oklahoma City,0,1,1
12/7/2015,Pennsylvania,PA,Lancaster,Washington Boro,Washington Boro,0,0,0
12/7/2015,New York,NY,Suffolk,Patchogue,Patchogue,0,1,1
12/7/2015,Wisconsin,WI,Waukesha,Waukesha,Waukesha,0,0,0
12/7/2015,Tennessee,TN,Hamilton,Chattanooga,Chattanooga,0,1,1
12/7/2015,Florida,FL,Miami-Dade,Homestead,Homestead,0,1,1
12/8/2015,Washington,WA,King,Seattle,Seattle,0,1,1
12/8/2015,Ohio,OH,Mahoning,Youngstown,Youngstown,0,0,0
12/8/2015,Ohio,OH,Hamilton,Cincinnati,Cincinnati,1,3,4
12/8/2015,New York,NY,New York,New York,New York,0,1,1
12/8/2015,Illinois,IL,Cook,Chicago,Chicago,0,2,2
12/8/2015,Michigan,MI,Muskegon,Muskegon,Muskegon,0,1,1
12/8/2015,Ohio,OH,Montgomery,Dayton,Dayton,0,0,0
12/9/2015,Oklahoma,OK,Mayes,Pryor,Pryor,1,0,1
12/9/2015,Pennsylvania,PA,Allegheny,Pittsburgh,Pittsburgh,1,0,1
12/9/2015,Washington,WA,Spokane,Spokane,Spokane,0,0,0
12/9/2015,New York,NY,Suffolk,Bellport,Bellport,0,1,1
12/9/2015,Wisconsin,WI,Outagamie,Appleton,Appleton,0,1,1
12/9/2015,Illinois,IL,Cook,Chicago,Chicago,0,1,1
12/9/2015,Illinois,IL,Cook,Chicago,Chicago,0,1,1
12/10/2015,Ohio,OH,Hamilton,Cincinnati,Cincinnati,1,0,1
12/10/2015,California,CA,Riverside,Indio,Indio,0,0,0
12/10/2015,New York,NY,Erie,Buffalo,Buffalo,0,0,0
12/10/2015,Ohio,OH,Warren,Maineville,Maineville,0,1,1
12/11/2015,New York,NY,New York,New York,New York,0,0,0
12/11/2015,Pennsylvania,PA,Allegheny,Pittsburgh,Pittsburgh,0,4,4
12/11/2015,Ohio,OH,Hamilton,Cincinnati,Cincinnati,1,0,1
12/11/2015,Maryland,MD,Baltimore,Halethorpe,Halethorpe,0,1,1
12/11/2015,Louisiana,LA,Jefferson,Gretna,Gretna,0,0,0
12/11/2015,Ohio,OH,Hamilton,Cincinnati,Cincinnati,0,2,2
12/11/2015,Louisiana,LA,Jefferson,Gretna,Gretna,0,1,1
12/11/2015,Texas,TX,Bexar,San Antonio,San Antonio,0,2,2
12/12/2015,Pennsylvania,PA,Westmoreland,New Kensington,New Kensington,0,0,0
12/12/2015,Illinois,IL,Cook,Chicago,Chicago,0,1,1
12/12/2015,Georgia,GA,Fulton,Atlanta,Atlanta,1,0,1
12/12/2015,Colorado,CO,Arapahoe,Littleton,Littleton,0,1,1
12/12/2015,Wisconsin,WI,Wood,Wisconsin Rapids,Wisconsin Rapids,0,0,0
12/12/2015,Utah,UT,Salt Lake,Salt Lake City,Salt Lake City,0,1,1
12/13/2015,New York,NY,New York,New York,New York,0,1,1
12/13/2015,Illinois,IL,St. Clair,Belleville,Belleville,0,0,0
12/13/2015,Texas,TX,Denton,Denton,Denton,0,0,0
12/13/2015,Ohio,OH,Cuyahoga,Cleveland,Cleveland,0,0,0
12/13/2015,Louisiana,LA,Jefferson,Gretna,Gretna,1,0,1
12/13/2015,Washington,WA,Pierce,Bonney Lake,Bonney Lake,1,0,1
12/13/2015,Illinois,IL,Cook,Chicago,Chicago,0,1,1
12/13/2015,Minnesota,MN,Hennepin,Minneapolis,Minneapolis,0,0,0
12/14/2015,Illinois,IL,Cook,Chicago,Chicago,0,1,1
12/14/2015,Pennsylvania,PA,Franklin,Chambersburg,Chambersburg,1,0,1
12/14/2015,Washington,WA,King,Seattle,Seattle,0,0,0
12/14/2015,Pennsylvania,PA,Allegheny,Homestead,Homestead,0,0,0
12/14/2015,Pennsylvania,PA,Dauphin,Harrisburg,Harrisburg,0,0,0
12/15/2015,Illinois,IL,Madison,Collinsville,Collinsville,0,0,0
12/15/2015,Pennsylvania,PA,Westmoreland,New Kensington,New Kensington,1,0,1
12/15/2015,Oregon,OR,Multnomah,Portland,Portland,1,0,1
12/15/2015,Washington,WA,King,Seattle,Seattle,0,0,0
12/15/2015,New York,NY,Rensselaer,Troy,Troy,0,2,2
12/15/2015,Massachusetts,MA,Barnstable,Harwich Port,Harwich Port,0,1,1
12/15/2015,Florida,FL,Pinellas,Saint Petersburg,Saint Petersburg,1,0,1
12/16/2015,Tennessee,TN,Hamilton,Chattanooga,Chattanooga,0,0,0
12/16/2015,Washington,WA,King,Kent,Kent,0,0,0
12/16/2015,Illinois,IL,Cook,Chicago Heights,Chicago Heights,0,1,1
12/17/2015,Illinois,IL,Cook,Chicago,Chicago,0,1,1
12/17/2015,Ohio,OH,Hamilton,Cincinnati,Cincinnati,0,1,1
12/17/2015,Florida,FL,Osceola,Kissimmee,Kissimmee,1,1,2
12/17/2015,Illinois,IL,Cook,Chicago,Chicago,0,1,1
12/17/2015,Wisconsin,WI,Milwaukee,Milwaukee,Milwaukee,0,0,0
12/17/2015,Florida,FL,Osceola,Kissimmee,Kissimmee,1,1,2
12/17/2015,Ohio,OH,Cuyahoga,Cleveland,Cleveland,0,0,0
12/18/2015,Wisconsin,WI,Milwaukee,Milwaukee,Milwaukee,0,0,0
12/18/2015,Washington,WA,King,Seattle,Seattle,0,0,0
12/18/2015,Florida,FL,Broward,Hollywood,Hollywood,0,1,1
12/18/2015,Georgia,GA,Chatham,Savannah,Savannah,0,1,1
12/18/2015,Ohio,OH,Hamilton,Cincinnati,Cincinnati,0,0,0
12/19/2015,Georgia,GA,Fulton,Atlanta,Atlanta,0,1,1
12/19/2015,New York,NY,New York,New York,New York,0,1,1
12/19/2015,Illinois,IL,Cook,Chicago,Chicago,0,1,1
12/19/2015,Maryland,MD,Allegany,Cumberland,Cumberland,0,0,0
12/19/2015,Maine,ME,Somerset,Anson,Anson,0,0,0
12/19/2015,Minnesota,MN,Hennepin,Minneapolis,Minneapolis,0,1,1
12/19/2015,Colorado,CO,Denver,Denver,Denver,0,2,2
12/20/2015,Pennsylvania,PA,Allegheny,Pittsburgh,Pittsburgh,1,0,1
12/20/2015,Delaware,DE,Sussex,Millsboro,Millsboro,0,0,0
12/20/2015,Maryland,MD,Prince George's,Hyattsville,Hyattsville,1,0,1
12/20/2015,Texas,TX,Hidalgo,Mission,Mission,2,0,2
12/20/2015,Pennsylvania,PA,Delaware,Chester,Chester,1,0,1
12/20/2015,Texas,TX,Hidalgo,Mission,Mission,2,0,2
12/20/2015,Florida,FL,Miami-Dade,Miami,Miami,1,4,5
12/20/2015,Illinois,IL,Cook,Chicago,Chicago,0,0,0
12/20/2015,Indiana,IN,St. Joseph,South Bend,South Bend,0,1,1
12/20/2015,Ohio,OH,Cuyahoga,Cleveland,Cleveland,1,0,1
12/21/2015,Georgia,GA,Chatham,Savannah,Savannah,0,1,1
12/21/2015,Alabama,AL,Jefferson,Birmingham,Birmingham,0,0,0
12/21/2015,New York,NY,New York,New York,New York,0,1,1
12/21/2015,Florida,FL,Broward,Fort Lauderdale,Fort Lauderdale,0,1,1
12/21/2015,Oregon,OR,Columbia,Saint Helens,Saint Helens,0,1,1
12/21/2015,Pennsylvania,PA,Delaware,Chester,Chester,1,0,1
12/22/2015,Illinois,IL,Cook,Chicago,Chicago,0,1,1
12/22/2015,Missouri,MO,St. Louis (city),Saint Louis,Saint Louis,1,0,1
12/22/2015,Illinois,IL,Cook,Chicago,Chicago,0,2,2
12/22/2015,Illinois,IL,Cook,Chicago,Chicago,0,1,1
12/22/2015,Kentucky,KY,Kenton,Covington,Covington,1,1,2
12/22/2015,Vermont,VT,Rutland,Brandon,Brandon,1,0,1
12/22/2015,Illinois,IL,Cook,Chicago,Chicago,1,0,1
12/23/2015,Louisiana,LA,Orleans,New Orleans,New Orleans,0,0,0
12/23/2015,New York,NY,New York,New York,New York,0,0,0
12/23/2015,Ohio,OH,Hamilton,Cincinnati,Cincinnati,0,1,1
12/23/2015,Wisconsin,WI,Milwaukee,Milwaukee,Milwaukee,0,1,1
12/23/2015,Florida,FL,Broward,Hollywood,Hollywood,1,0,1
12/24/2015,Alabama,AL,Jefferson,Bessemer,Bessemer,0,1,1
12/24/2015,Washington,WA,King,Seattle,Seattle,1,0,1
12/24/2015,Washington,WA,King,Seattle,Seattle,0,1,1
12/24/2015,Texas,TX,Tarrant,Fort Worth,Fort Worth,0,1,1
12/24/2015,New Jersey,NJ,Mercer,Trenton,Trenton,1,0,1
12/24/2015,Florida,FL,Palm Beach,West Palm Beach,West Palm Beach,0,1,1
12/24/2015,Vermont,VT,Caledonia,Saint Johnsbury,Saint Johnsbury,0,0,0
12/24/2015,North Carolina,NC,Macon,Franklin,Franklin,0,1,1
12/25/2015,Vermont,VT,Caledonia,Saint Johnsbury,Saint Johnsbury,0,0,0
12/25/2015,Alabama,AL,Mobile,Mobile,Mobile,1,0,1
12/25/2015,Ohio,OH,Franklin,Columbus,Columbus,1,1,2
12/25/2015,Colorado,CO,El Paso,Colorado Springs,Colorado Springs,1,0,1
12/25/2015,New York,NY,New York,New York,New York,0,2,2
12/25/2015,Illinois,IL,Cook,Chicago,Chicago,1,0,1
12/25/2015,Texas,TX,Galveston,Dickinson,Dickinson,1,0,1
12/26/2015,Pennsylvania,PA,Cumberland,Enola,Enola,0,1,1
12/26/2015,Washington,WA,King,Seattle,Seattle,0,1,1
12/26/2015,Florida,FL,Broward,Hollywood,Hollywood,0,1,1
12/27/2015,Wisconsin,WI,Milwaukee,Milwaukee,Milwaukee,0,1,1
12/27/2015,Illinois,IL,Cook,Chicago,Chicago,2,0,2
12/27/2015,Georgia,GA,Jackson,Jefferson,Jefferson,0,0,0
12/27/2015,New Jersey,NJ,Burlington,Burlington,Burlington,0,0,0
12/27/2015,New York,NY,Monroe,Spencerport,Spencerport,0,0,0
12/27/2015,Washington,WA,King,Seattle,Seattle,1,0,1
12/27/2015,Illinois,IL,Cook,Chicago,Chicago,0,1,1
12/28/2015,New York,NY,New York,New York,New York,0,1,1
12/28/2015,Alabama,AL,Jefferson,Birmingham,Birmingham,0,1,1
12/28/2015,Pennsylvania,PA,Berks,Reading,Reading,2,0,2
12/28/2015,Ohio,OH,Montgomery,Dayton,Dayton,1,0,1
12/28/2015,Florida,FL,Broward,Fort Lauderdale,Fort Lauderdale,1,0,1
12/28/2015,Illinois,IL,Cook,Chicago,Chicago,0,1,1
12/29/2015,Washington,WA,King,Seattle,Seattle,0,0,0
12/29/2015,Illinois,IL,Cook,Chicago,Chicago,0,0,0
12/29/2015,Illinois,IL,Cook,Chicago,Chicago,0,0,0
12/29/2015,Illinois,IL,Cook,Chicago,Chicago,0,1,1
12/29/2015,California,CA,Los Angeles,Los Angeles,Los Angeles,0,1,1
12/29/2015,Georgia,GA,Chatham,Savannah,Savannah,0,0,0
12/29/2015,Illinois,IL,Cook,Chicago,Chicago,0,1,1
12/29/2015,California,CA,Merced,Gustine,Gustine,1,0,1
12/29/2015,Ohio,OH,Montgomery,Dayton,Dayton,0,1,1
12/30/2015,New York,NY,New York,New York,New York,0,0,0
12/30/2015,Florida,FL,Pinellas,Saint Petersburg,Saint Petersburg,0,1,1
12/30/2015,New York,NY,New York,New York,New York,0,0,0
12/30/2015,Indiana,IN,St. Joseph,New Carlisle,New Carlisle,0,0,0
12/31/2015,Ohio,OH,Hamilton,Cincinnati,Cincinnati,0,0,0
12/31/2015,Maryland,MD,Baltimore,Halethorpe,Halethorpe,0,1,1
12/31/2015,Illinois,IL,Cook,Chicago,Chicago,0,1,1
12/31/2015,Pennsylvania,PA,Delaware,Darby,Darby,0,1,1
12/31/2015,New York,NY,New York,New York,New York,0,1,1
1/1/2016,Florida,FL,Broward,Fort Lauderdale,Fort Lauderdale,2,1,3
1/1/2016,Florida,FL,Duval,Jacksonville,Jacksonville,1,0,1
1/1/2016,Ohio,OH,Butler,Middletown,Middletown,1,0,1
1/1/2016,Wisconsin,WI,Milwaukee,Milwaukee,Milwaukee,0,0,0
1/1/2016,New Jersey,NJ,Camden,Gloucester City,Gloucester City,0,0,0
1/1/2016,Louisiana,LA,Jefferson,Westwego,Westwego,1,0,1
1/1/2016,Delaware,DE,New Castle,Wilmington,Wilmington,0,0,0
1/1/2016,Illinois,IL,Cook,Chicago,Chicago,1,0,1
1/1/2016,Pennsylvania,PA,Westmoreland,New Kensington,New Kensington,0,1,1
1/1/2016,Pennsylvania,PA,Luzerne,Shavertown,Shavertown,1,0,1
1/1/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
1/2/2016,North Carolina,NC,Mecklenburg,Charlotte,Charlotte,0,0,0
1/2/2016,Texas,TX,Bexar,San Antonio,San Antonio,1,0,1
1/2/2016,Minnesota,MN,Ramsey,Saint Paul,Saint Paul,0,0,0
1/2/2016,New York,NY,New York,New York,New York,0,0,0
1/2/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
1/2/2016,Ohio,OH,Cuyahoga,Cleveland,Cleveland,0,0,0
1/2/2016,Delaware,DE,New Castle,Wilmington,Wilmington,0,0,0
1/3/2016,Wisconsin,WI,Wood,Nekoosa,Nekoosa,0,1,1
1/3/2016,Florida,FL,Broward,Fort Lauderdale,Fort Lauderdale,0,2,2
1/3/2016,New Jersey,NJ,Burlington,Columbus,Columbus,1,0,1
1/4/2016,Georgia,GA,Fulton,Atlanta,Atlanta,1,0,1
1/4/2016,Ohio,OH,Hamilton,Cincinnati,Cincinnati,0,1,1
1/4/2016,Maryland,MD,Prince George's,Upper Marlboro,Upper Marlboro,0,1,1
1/4/2016,New York,NY,Suffolk,Amityville,Amityville,0,0,0
1/4/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
1/5/2016,New York,NY,New York,New York,New York,1,0,1
1/5/2016,Colorado,CO,Arapahoe,Littleton,Littleton,0,0,0
1/5/2016,Wisconsin,WI,Dane,Madison,Madison,0,0,0
1/5/2016,Ohio,OH,Hamilton,Cincinnati,Cincinnati,1,0,1
1/5/2016,Wisconsin,WI,Dane,Madison,Madison,0,0,0
1/5/2016,Alabama,AL,Jefferson,Birmingham,Birmingham,1,0,1
1/6/2016,Illinois,IL,Cook,Chicago,Chicago,1,0,1
1/6/2016,New York,NY,New York,New York,New York,0,3,3
1/6/2016,New York,NY,New York,New York,New York,0,0,0
1/6/2016,Washington,WA,King,Seattle,Seattle,0,0,0
1/7/2016,New York,NY,New York,New York,New York,0,1,1
1/7/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
1/7/2016,Ohio,OH,Mahoning,Youngstown,Youngstown,0,0,0
1/7/2016,New York,NY,New York,New York,New York,0,0,0
1/7/2016,Ohio,OH,Montgomery,Dayton,Dayton,0,0,0
1/8/2016,Illinois,IL,Cook,Chicago,Chicago,1,0,1
1/8/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
1/8/2016,Alabama,AL,Jefferson,Birmingham,Birmingham,0,0,0
1/8/2016,Washington,WA,Spokane,Spokane,Spokane,0,0,0
1/8/2016,New York,NY,Rensselaer,Troy,Troy,0,0,0
1/8/2016,New York,NY,Genesee,Le Roy,Le Roy,0,0,0
1/8/2016,New York,NY,New York,New York,New York,0,1,1
1/8/2016,Washington,WA,King,Seattle,Seattle,1,0,1
1/9/2016,California,CA,Los Angeles,Los Angeles,Los Angeles,0,1,1
1/9/2016,New York,NY,New York,New York,New York,0,0,0
1/9/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
1/10/2016,New York,NY,Suffolk,Patchogue,Patchogue,0,0,0
1/10/2016,Pennsylvania,PA,Northampton,Easton,Easton,0,1,1
1/10/2016,Pennsylvania,PA,Allegheny,Pittsburgh,Pittsburgh,1,0,1
1/10/2016,Ohio,OH,Hamilton,Cincinnati,Cincinnati,2,0,2
1/11/2016,New York,NY,New York,New York,New York,0,0,0
1/11/2016,California,CA,Fresno,Fresno,Fresno,1,1,2
1/11/2016,New York,NY,Erie,Buffalo,Buffalo,0,1,1
1/11/2016,Florida,FL,Hillsborough,Tampa,Tampa,0,1,1
1/11/2016,South Carolina,SC,Aiken,North Augusta,North Augusta,0,0,0
1/11/2016,Rhode Island,RI,Providence,Harrisville,Harrisville,0,0,0
1/11/2016,Wisconsin,WI,Milwaukee,Milwaukee,Milwaukee,0,1,1
1/12/2016,North Carolina,NC,Edgecombe,Tarboro,Tarboro,0,1,1
1/12/2016,Georgia,GA,Fulton,Atlanta,Atlanta,1,0,1
1/12/2016,Missouri,MO,St. Louis (city),Saint Louis,Saint Louis,0,0,0
1/12/2016,New Jersey,NJ,Ocean,Barnegat,Barnegat,0,0,0
1/13/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
1/13/2016,Missouri,MO,St. Louis (city),Saint Louis,Saint Louis,0,0,0
1/13/2016,Hawaii,HI,Honolulu,Honolulu,Honolulu,0,0,0
1/13/2016,Indiana,IN,Johnson,Whiteland,Whiteland,0,0,0
1/13/2016,Washington,WA,King,Seattle,Seattle,0,2,2
1/14/2016,Alabama,AL,Jefferson,Birmingham,Birmingham,0,0,0
1/14/2016,Florida,FL,Broward,Hollywood,Hollywood,0,0,0
1/14/2016,New York,NY,New York,New York,New York,0,1,1
1/15/2016,Ohio,OH,Montgomery,Dayton,Dayton,0,0,0
1/15/2016,Maine,ME,York,Alfred,Alfred,0,0,0
1/15/2016,Mississippi,MS,Lowndes,Caledonia,Caledonia,0,1,1
1/15/2016,Washington,WA,King,Seattle,Seattle,0,1,1
1/15/2016,Pennsylvania,PA,Monroe,Tobyhanna,Tobyhanna,0,0,0
1/15/2016,Ohio,OH,Cuyahoga,Cleveland,Cleveland,0,1,1
1/15/2016,Washington,WA,King,Seattle,Seattle,0,2,2
1/16/2016,New York,NY,New York,New York,New York,0,0,0
1/16/2016,New York,NY,New York,New York,New York,0,0,0
1/16/2016,Indiana,IN,Marion,Indianapolis,Indianapolis,1,0,1
1/16/2016,Ohio,OH,Hamilton,Cincinnati,Cincinnati,1,0,1
1/16/2016,Illinois,IL,Cook,Chicago,Chicago,1,0,1
1/16/2016,New Jersey,NJ,Mercer,Trenton,Trenton,0,1,1
1/16/2016,Maine,ME,Somerset,Bingham,Bingham,0,0,0
1/16/2016,Pennsylvania,PA,Delaware,Chester,Chester,1,0,1
1/17/2016,New York,NY,Suffolk,Bay Shore,Bay Shore,1,0,1
1/17/2016,Utah,UT,Salt Lake,Salt Lake City,Salt Lake City,2,1,3
1/17/2016,California,CA,Los Angeles,Los Angeles,Los Angeles,1,0,1
1/17/2016,New York,NY,New York,New York,New York,0,1,1
1/18/2016,Wisconsin,WI,La Crosse,La Crosse,La Crosse,0,1,1
1/18/2016,Florida,FL,Miami-Dade,Homestead,Homestead,0,1,1
1/18/2016,Washington,WA,Pierce,Puyallup,Puyallup,1,0,1
1/18/2016,Washington,WA,Spokane,Spokane,Spokane,1,0,1
1/18/2016,Louisiana,LA,Rapides,Alexandria,Alexandria,0,0,0
1/18/2016,California,CA,Los Angeles,Los Angeles,Los Angeles,1,0,1
1/19/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
1/19/2016,Washington,WA,King,Seattle,Seattle,0,0,0
1/20/2016,Utah,UT,Salt Lake,Salt Lake City,Salt Lake City,1,0,1
1/20/2016,Ohio,OH,Hamilton,Harrison,Harrison,0,1,1
1/20/2016,Illinois,IL,Cook,Chicago,Chicago,1,2,3
1/20/2016,California,CA,Los Angeles,Los Angeles,Los Angeles,0,1,1
1/21/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
1/21/2016,New York,NY,New York,New York,New York,0,0,0
1/21/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
1/22/2016,New York,NY,New York,New York,New York,0,1,1
1/22/2016,New York,NY,Monroe,Spencerport,Spencerport,0,1,1
1/22/2016,Washington,WA,King,Seattle,Seattle,0,0,0
1/22/2016,Georgia,GA,Fulton,Atlanta,Atlanta,0,1,1
1/22/2016,Indiana,IN,Marion,Indianapolis,Indianapolis,0,1,1
1/22/2016,Georgia,GA,Fulton,Atlanta,Atlanta,0,1,1
1/22/2016,Florida,FL,Palm Beach,Delray Beach,Delray Beach,1,0,1
1/22/2016,Illinois,IL,Cook,Chicago,Chicago,0,0,0
1/23/2016,Illinois,IL,Cook,Chicago,Chicago,1,1,2
1/23/2016,Alaska,AK,Lake and Peninsula,Iliamna,Iliamna,1,0,1
1/23/2016,Mississippi,MS,Pearl River,Carriere,Carriere,2,2,4
1/23/2016,Ohio,OH,Montgomery,Dayton,Dayton,0,1,1
1/23/2016,Michigan,MI,Muskegon,Muskegon,Muskegon,0,1,1
1/23/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
1/24/2016,Louisiana,LA,Jefferson,Westwego,Westwego,0,1,1
1/24/2016,Florida,FL,Broward,Fort Lauderdale,Fort Lauderdale,1,0,1
1/24/2016,Minnesota,MN,Hennepin,Minneapolis,Minneapolis,1,0,1
1/24/2016,Illinois,IL,St. Clair,East Saint Louis,East Saint Louis,0,0,0
1/24/2016,Alabama,AL,Jefferson,Bessemer,Bessemer,0,1,1
1/24/2016,Florida,FL,Palm Beach,Palm Beach Gardens,Palm Beach Gardens,1,0,1
1/24/2016,New York,NY,New York,New York,New York,0,0,0
1/24/2016,Alabama,AL,Mobile,Mobile,Mobile,1,0,1
1/25/2016,Kansas,KS,Johnson,Shawnee,Shawnee,0,0,0
1/25/2016,Pennsylvania,PA,Allegheny,Pittsburgh,Pittsburgh,0,1,1
1/25/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
1/25/2016,Illinois,IL,Cook,Chicago,Chicago,1,1,2
1/25/2016,Florida,FL,Broward,Fort Lauderdale,Fort Lauderdale,0,2,2
1/25/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
1/25/2016,Washington,WA,King,Seattle,Seattle,0,1,1
1/25/2016,Illinois,IL,Cook,Chicago,Chicago,0,1,1
1/25/2016,Georgia,GA,Fulton,Atlanta,Atlanta,0,2,2
1/25/2016,Illinois,IL,Cook,Chicago,Chicago,1,0,1
1/26/2016,Florida,FL,Miami-Dade,Miami,Miami,0,2,2
1/26/2016,Louisiana,LA,Orleans,New Orleans,New Orleans,0,1,1
1/26/2016,New York,NY,New York,New York,New York,0,1,1
1/26/2016,New York,NY,Erie,Buffalo,Buffalo,0,0,0
1/26/2016,Alabama,AL,Mobile,Mobile,Mobile,2,0,2
1/27/2016,Ohio,OH,Cuyahoga,Cleveland,Cleveland,0,0,0
