date,state_name,state_id,county_name,city_or_county,city,n_killed,n_injured,n_total
6/23/2015,Mississippi,MS,Jones,Jones,,0,0,0
6/23/2015,Kansas,KS,Jefferson,Jefferson,,0,0,0
6/23/2015,Mississippi,MS,Rankin,Rankin,,2,0,2
6/24/2015,Florida,FL,Orange,Orange,,0,1,1
6/24/2015,Tennessee,TN,Unicoi,Unicoi,,0,1,1
6/24/2015,Georgia,GA,Long,Long,,1,0,1
6/24/2015,Michigan,MI,Roscommon,Roscommon,,1,1,2
6/24/2015,Florida,FL,Orange,Orange,,0,0,0
6/24/2015,Texas,TX,Harris,Harris,,0,1,1
6/25/2015,Missouri,MO,Washington,Washington,,0,0,0
6/25/2015,Mississippi,MS,George,George,,0,0,0
6/25/2015,Georgia,GA,Lowndes,Lowndes,,0,0,0
6/25/2015,California,CA,Placer,Placer,,2,0,2
6/25/2015,California,CA,Madera,Madera,,1,0,1
6/25/2015,Florida,FL,Orange,Orange,,0,2,2
6/25/2015,Florida,FL,Manatee,Manatee,,0,0,0
6/26/2015,Texas,TX,Harris,Harris,,0,1,1
6/26/2015,Texas,TX,Smith,Smith,,0,0,0
6/26/2015,Florida,FL,Escambia,Escambia,,0,1,1
6/26/2015,Louisiana,LA,Terrebonne,Terrebonne,,0,0,0
6/26/2015,California,CA,Mendocino,Mendocino,,0,0,0
6/26/2015,California,CA,Humboldt,Humboldt,,0,0,0
6/26/2015,Arkansas,AR,Baxter,Baxter,,0,0,0
6/26/2015,Oklahoma,OK,Pittsburg,Pittsburg,,1,0,1
6/26/2015,Missouri,MO,Saint Louis,Saint Louis,,0,1,1
6/27/2015,Tennessee,TN,Madison,Madison,,0,0,0
6/27/2015,Illinois,IL,Wayne,Wayne,,0,1,1
6/27/2015,North Carolina,NC,Randolph,Randolph,,1,0,1
6/27/2015,Virginia,VA,Henrico,Henrico,,0,0,0
6/28/2015,Arkansas,AR,Clay,Clay,,0,1,1
6/28/2015,Minnesota,MN,Chisago,Chisago,,0,0,0
6/28/2015,Tennessee,TN,Henderson,Henderson,,0,0,0
6/28/2015,Arkansas,AR,Baxter,Baxter,,0,0,0
6/28/2015,Mississippi,MS,Lauderdale,Lauderdale,,0,0,0
6/28/2015,Missouri,MO,Boone,Boone,,0,0,0
6/28/2015,Idaho,ID,Bonner,Bonner,,0,1,1
6/29/2015,Tennessee,TN,Davidson,Davidson,,0,0,0
6/29/2015,California,CA,San Joaquin,San Joaquin,,0,1,1
6/29/2015,Wyoming,WY,Natrona,Natrona,,0,0,0
6/29/2015,Mississippi,MS,Warren,Warren,,0,0,0
6/29/2015,Ohio,OH,Highland,Highland,,2,0,2
6/29/2015,South Carolina,SC,Oconee,Oconee,,0,0,0
6/29/2015,Texas,TX,Harris,Harris,,0,1,1
6/29/2015,South Carolina,SC,Richland,Richland,,0,0,0
6/29/2015,Virginia,VA,York,York,,0,1,1
6/30/2015,Georgia,GA,Gwinnett,Gwinnett,,0,0,0
6/30/2015,North Dakota,ND,Wells,Wells,,2,0,2
6/30/2015,Missouri,MO,Greene,Greene,,0,1,1
6/30/2015,Illinois,IL,Macon,Macon,,0,0,0
6/30/2015,Florida,FL,Escambia,Escambia,,0,0,0
6/30/2015,Oklahoma,OK,Lincoln,Lincoln,,0,0,0
7/1/2015,Georgia,GA,Hall,Hall,,0,0,0
7/1/2015,North Carolina,NC,Onslow,Onslow,,1,0,1
7/2/2015,Florida,FL,Orange,Orange,,0,2,2
7/2/2015,New York,NY,Ulster,Ulster,,0,0,0
7/2/2015,Florida,FL,Orange,Orange,,0,1,1
7/2/2015,Alabama,AL,Limestone,Limestone,,0,0,0
7/3/2015,Louisiana,LA,Lafayette,Lafayette,,1,0,1
7/3/2015,Washington,WA,Grant,Grant,,0,0,0
7/3/2015,Indiana,IN,Kosciusko,Kosciusko,,1,1,2
7/3/2015,Texas,TX,Fort Bend,Fort Bend,,0,1,1
7/3/2015,Missouri,MO,Pemiscot,Pemiscot,,1,0,1
7/3/2015,Wyoming,WY,Natrona,Natrona,,0,0,0
7/4/2015,Missouri,MO,Buchanan,Buchanan,,2,0,2
7/4/2015,Mississippi,MS,Jefferson,Jefferson,,0,1,1
7/4/2015,Mississippi,MS,Marion,Marion,,1,0,1
7/4/2015,Alabama,AL,Jefferson,Jefferson,,1,0,1
7/4/2015,North Carolina,NC,Columbus,Columbus,,1,0,1
7/4/2015,Alabama,AL,Madison,Madison,,0,1,1
7/5/2015,Florida,FL,Orange,Orange,,0,0,0
7/5/2015,Georgia,GA,Fulton,Fulton,,1,0,1
7/5/2015,Georgia,GA,Columbia,Columbia,,0,0,0
7/5/2015,South Carolina,SC,Richland,Richland,,1,0,1
7/6/2015,Georgia,GA,Dekalb,Dekalb,,1,0,1
7/6/2015,Florida,FL,Jackson,Jackson,,1,0,1
7/6/2015,Wyoming,WY,Washakie,Washakie,,0,0,0
7/6/2015,New Mexico,NM,Valencia,Valencia,,1,0,1
7/7/2015,Texas,TX,Harris,Harris,,0,0,0
7/7/2015,Kentucky,KY,Mercer,Mercer,,0,0,0
7/7/2015,Virginia,VA,Dinwiddie,Dinwiddie,,0,0,0
7/7/2015,Texas,TX,Fort Bend,Fort Bend,,0,1,1
7/8/2015,New Mexico,NM,Bernalillo,Bernalillo,,0,0,0
7/8/2015,Alabama,AL,Jackson,Jackson,,0,0,0
7/8/2015,Florida,FL,Orange,Orange,,0,1,1
7/9/2015,Mississippi,MS,Claiborne,Claiborne,,1,0,1
7/9/2015,Mississippi,MS,Lauderdale,Lauderdale,,0,1,1
7/9/2015,Nevada,NV,Yavapai,Yavapai,,0,1,1
7/9/2015,California,CA,San Bernardino,San Bernardino,,0,0,0
7/9/2015,Montana,MT,Sanders,Sanders,,1,0,1
7/10/2015,Mississippi,MS,Simpson,Simpson,,1,0,1
7/10/2015,Arkansas,AR,Faulkner,Faulkner,,0,1,1
7/10/2015,Louisiana,LA,Tangipahoa,Tangipahoa,,1,0,1
7/10/2015,North Carolina,NC,Rutherford,Rutherford,,1,1,2
7/10/2015,Texas,TX,Harris,Harris,,1,0,1
7/11/2015,Alabama,AL,Shelby,Shelby,,1,0,1
7/11/2015,Nebraska,NE,Buffalo,Buffalo,,0,0,0
7/11/2015,Mississippi,MS,Calhoun,Calhoun,,1,0,1
7/11/2015,Florida,FL,Orange,Orange,,0,1,1
7/11/2015,Utah,UT,Morgan,Morgan,,0,0,0
7/12/2015,Texas,TX,Montgomery,Montgomery,,0,0,0
7/12/2015,Georgia,GA,Bibb,Bibb,,0,0,0
7/12/2015,Texas,TX,Harris,Harris,,1,0,1
7/12/2015,Arkansas,AR,Craighead,Craighead,,1,0,1
7/12/2015,Iowa,IA,Des Moines,Des Moines,,0,0,0
7/13/2015,Georgia,GA,Washington,Washington,,0,0,0
7/13/2015,Missouri,MO,Warren,Warren,,0,0,0
7/13/2015,Virginia,VA,Chesterfield,Chesterfield,,0,0,0
7/13/2015,Arkansas,AR,LeFlore,LeFlore,,0,1,1
7/13/2015,Alabama,AL,Marshall,Marshall,,0,0,0
7/13/2015,Utah,UT,Tooele,Tooele,,0,1,1
7/13/2015,Florida,FL,Orange,Orange,,0,0,0
7/13/2015,Florida,FL,Orange,Orange,,0,2,2
7/13/2015,North Carolina,NC,Union,Union,,0,1,1
7/14/2015,Missouri,MO,Jasper,Jasper,,0,0,0
7/14/2015,Alabama,AL,Cullman,Cullman,,0,0,0
7/14/2015,Texas,TX,Harris,Harris,,0,1,1
7/14/2015,Florida,FL,Miami-dade,Miami-dade,,0,1,1
7/15/2015,Mississippi,MS,Hancock,Hancock,,0,0,0
7/15/2015,Georgia,GA,Towns,Towns,,0,0,0
7/15/2015,Michigan,MI,Osceola,Osceola,,1,0,1
7/15/2015,Maryland,MD,Montgomery County,Montgomery County,,1,0,1
7/15/2015,Mississippi,MS,Marion,Marion,,0,2,2
7/15/2015,Missouri,MO,Saint Louis,Saint Louis,,0,0,0
7/15/2015,Virginia,VA,King George,King George,,1,1,2
7/15/2015,Alabama,AL,Lawrence,Lawrence,,0,1,1
7/15/2015,Texas,TX,Kaufman,Kaufman,,0,1,1
7/15/2015,Texas,TX,Montgomery,Montgomery,,0,0,0
7/15/2015,Oklahoma,OK,Beckham,Beckham,,0,1,1
7/16/2015,Texas,TX,Nacogdoches,Nacogdoches,,2,0,2
7/16/2015,Michigan,MI,Eaton,Eaton,,0,0,0
7/16/2015,Texas,TX,Harris,Harris,,0,0,0
7/16/2015,Michigan,MI,Monroe,Monroe,,0,1,1
7/16/2015,Texas,TX,Harris,Harris,,0,1,1
7/16/2015,Oklahoma,OK,Grady,Grady,,0,1,1
7/16/2015,Texas,TX,Harris,Harris,,0,0,0
7/17/2015,Ohio,OH,Lorain,Lorain,,1,0,1
7/17/2015,Mississippi,MS,Hancock,Hancock,,0,0,0
7/17/2015,Texas,TX,Harris,Harris,,0,1,1
7/17/2015,Georgia,GA,Thomas,Thomas,,0,0,0
7/17/2015,Illinois,IL,Macon,Macon,,0,1,1
7/18/2015,Florida,FL,Orange,Orange,,1,0,1
7/18/2015,Florida,FL,Putnam,Putnam,,0,0,0
7/18/2015,Florida,FL,Santa Rosa,Santa Rosa,,0,1,1
7/18/2015,Florida,FL,Polk,Polk,,2,0,2
7/18/2015,Texas,TX,Van Zandt,Van Zandt,,1,0,1
7/18/2015,Texas,TX,Montgomery,Montgomery,,0,0,0
7/19/2015,Missouri,MO,Saint Louis,Saint Louis,,1,1,2
7/19/2015,Texas,TX,Harris,Harris,,0,0,0
7/19/2015,Louisiana,LA,Terrebonne,Terrebonne,,0,0,0
7/19/2015,Mississippi,MS,Smith,Smith,,1,0,1
7/19/2015,Indiana,IN,Bartholomew,Bartholomew,,0,0,0
7/20/2015,Georgia,GA,Oconee,Oconee,,0,0,0
7/20/2015,Georgia,GA,Burke,Burke,,0,1,1
7/20/2015,Minnesota,MN,Crow Wing,Crow Wing,,0,0,0
7/20/2015,California,CA,Sacramento,Sacramento,,0,1,1
7/20/2015,Michigan,MI,Osceola,Osceola,,0,2,2
7/20/2015,Colorado,CO,Mesa,Mesa,,0,0,0
7/20/2015,Wyoming,WY,Natrona,Natrona,,0,0,0
7/21/2015,Alabama,AL,Bibb,Bibb,,1,0,1
7/21/2015,Michigan,MI,Barry,Barry,,1,0,1
7/22/2015,Florida,FL,Miami-Dade,Miami-Dade,,1,0,1
7/22/2015,Texas,TX,Orange,Orange,,1,0,1
7/22/2015,Illinois,IL,Wayne,Wayne,,0,0,0
7/22/2015,Missouri,MO,Boone,Boone,,0,0,0
7/22/2015,New Mexico,NM,Eddy,Eddy,,0,1,1
7/23/2015,Florida,FL,Miami-Dade,Miami-Dade,,0,1,1
7/23/2015,Florida,FL,Miami-Dade,Miami-Dade,,1,0,1
7/23/2015,Ohio,OH,Pike,Pike,,0,1,1
7/23/2015,Florida,FL,Okaloosa,Okaloosa,,0,0,0
7/23/2015,Wyoming,WY,Converse,Converse,,1,0,1
7/24/2015,Wyoming,WY,Natrona,Natrona,,0,0,0
7/24/2015,Delaware,DE,New Castle,New Castle,,0,1,1
7/24/2015,Nebraska,NE,Dodge,Dodge,,1,0,1
7/24/2015,North Dakota,ND,Cass,Cass,,0,1,1
7/24/2015,Alabama,AL,Butler,Butler,,1,0,1
7/24/2015,Florida,FL,Miami-Dade,Miami-Dade,,0,1,1
7/24/2015,Arkansas,AR,Craighead,Craighead,,0,0,0
7/24/2015,Louisiana,LA,Vermilion,Vermilion,,1,1,2
7/24/2015,Ohio,OH,Stark,Stark,,0,1,1
7/25/2015,North Carolina,NC,Martin,Martin,,0,1,1
7/25/2015,Tennessee,TN,Hamilton,Hamilton,,0,2,2
7/25/2015,Texas,TX,Montgomery,Montgomery,,0,0,0
7/25/2015,Texas,TX,Harris,Harris,,0,0,0
7/25/2015,Michigan,MI,Cass,Cass,,0,0,0
7/25/2015,Ohio,OH,Gallia,Gallia,,0,1,1
7/26/2015,Mississippi,MS,Copiah,Copiah,,1,0,1
7/26/2015,Arkansas,AR,Garland,Garland,,0,0,0
7/26/2015,Missouri,MO,Cole,Cole,,0,1,1
7/26/2015,Virginia,VA,Stafford,Stafford,,0,1,1
7/26/2015,Texas,TX,Rains,Rains,,0,1,1
7/26/2015,North Carolina,NC,Catawba,Catawba,,1,0,1
7/27/2015,Oklahoma,OK,Cherokee,Cherokee,,1,0,1
7/27/2015,Wyoming,WY,Natrona,Natrona,,0,0,0
7/27/2015,North Carolina,NC,Davidson,Davidson,,1,0,1
7/27/2015,Florida,FL,Orange,Orange,,0,0,0
7/27/2015,Mississippi,MS,Monroe,Monroe,,0,0,0
7/27/2015,Kentucky,KY,Clay,Clay,,1,0,1
7/27/2015,Louisiana,LA,Terrebonne,Terrebonne,,1,0,1
7/28/2015,Alabama,AL,Jefferson,Jefferson,,1,0,1
7/28/2015,Florida,FL,Saint Johns,Saint Johns,,1,0,1
7/28/2015,California,CA,Trinity,Trinity,,0,1,1
7/28/2015,California,CA,Kern,Kern,,0,0,0
7/28/2015,Tennessee,TN,Bradley,Bradley,,1,0,1
7/29/2015,Missouri,MO,Saint Louis,Saint Louis,,0,1,1
7/29/2015,Texas,TX,Harris,Harris,,0,0,0
7/29/2015,Texas,TX,Bexar,Bexar,,1,0,1
7/29/2015,Tennessee,TN,Dyer,Dyer,,0,1,1
7/29/2015,Florida,FL,Orange,Orange,,1,0,1
7/29/2015,North Carolina,NC,Iredell,Iredell,,0,0,0
7/29/2015,Kentucky,KY,Scott,Scott,,1,0,1
7/29/2015,Tennessee,TN,Hawkins,Hawkins,,0,0,0
7/29/2015,Florida,FL,Miami-Dade,Miami-Dade,,0,1,1
7/30/2015,California,CA,Fresno,Fresno,,0,1,1
7/30/2015,Arkansas,AR,White,White,,0,1,1
7/30/2015,Texas,TX,Walker,Walker,,1,1,2
7/30/2015,North Carolina,NC,Craven,Craven,,0,1,1
7/30/2015,Arkansas,AR,Pulaski,Pulaski,,0,0,0
7/30/2015,Texas,TX,Williamson,Williamson,,0,0,0
7/30/2015,Michigan,MI,Clare,Clare,,0,0,0
7/30/2015,Missouri,MO,Cole,Cole,,0,1,1
7/30/2015,Texas,TX,Cass,Cass,,0,1,1
7/30/2015,North Carolina,NC,Vance,Vance,,0,1,1
7/30/2015,Missouri,MO,Hickory,Hickory,,0,2,2
7/30/2015,California,CA,Siskiyou,Siskiyou,,1,0,1
7/30/2015,Texas,TX,Harris,Harris,,0,1,1
7/31/2015,Florida,FL,Orange,Orange,,0,1,1
7/31/2015,Pennsylvania,PA,Washington,Washington,,0,1,1
7/31/2015,Tennessee,TN,Montgomery,Montgomery,,0,1,1
7/31/2015,Utah,UT,Cache,Cache,,0,0,0
7/31/2015,North Carolina,NC,Scotland,Scotland,,0,1,1
8/1/2015,Florida,FL,Miami-Dade,Miami-Dade,,0,2,2
8/1/2015,Florida,FL,Orange,Orange,,1,0,1
8/1/2015,Florida,FL,Osceola,Osceola,,0,0,0
8/1/2015,Indiana,IN,Fulton,Fulton,,0,2,2
8/1/2015,Texas,TX,Fort Bend,Fort Bend,,1,0,1
8/1/2015,North Carolina,NC,Gaston,Gaston,,0,0,0
8/1/2015,Texas,TX,Brazoria,Brazoria,,0,0,0
8/2/2015,Wyoming,WY,Natrona,Natrona,,0,0,0
8/2/2015,Tennessee,TN,Henderson,Henderson,,0,0,0
8/3/2015,Colorado,CO,Garfield,Garfield,,0,0,0
8/3/2015,Missouri,MO,Boone,Boone,,0,0,0
8/3/2015,Missouri,MO,Boone,Boone,,0,0,0
8/3/2015,Alabama,AL,DeKalb,DeKalb,,0,0,0
8/3/2015,Wisconsin,WI,Eau Claire,Eau Claire,,0,0,0
8/3/2015,Wisconsin,WI,Sawyer,Sawyer,,0,0,0
8/3/2015,Virginia,VA,Powhatan,Powhatan,,1,0,1
8/4/2015,Texas,TX,Harris,Harris,,1,1,2
8/4/2015,Texas,TX,Montgomery,Montgomery,,0,0,0
8/4/2015,Texas,TX,Montgomery,Montgomery,,0,0,0
8/4/2015,Wyoming,WY,Natrona,Natrona,,0,0,0
8/4/2015,Texas,TX,Harris,Harris,,1,1,2
8/4/2015,Florida,FL,Orange,Orange,,1,0,1
8/4/2015,Florida,FL,Orange,Orange,,0,0,0
8/4/2015,West Virginia,WV,Taylor,Taylor,,0,1,1
8/4/2015,Virginia,VA,Henrico,Henrico,,0,0,0
8/5/2015,Texas,TX,Harris,Harris,,0,1,1
8/5/2015,Arkansas,AR,Johnson,Johnson,,0,0,0
8/5/2015,North Carolina,NC,Robeson,Robeson,,0,1,1
8/5/2015,Michigan,MI,Saginaw,Saginaw,,0,0,0
8/5/2015,California,CA,Stanislaus,Stanislaus,,0,1,1
8/5/2015,California,CA,Sutter,Sutter,,0,0,0
8/5/2015,Florida,FL,Orange,Orange,,0,2,2
8/6/2015,Oklahoma,OK,Pottawatomie,Pottawatomie,,0,3,3
8/6/2015,Wisconsin,WI,Sawyer,Sawyer,,0,0,0
8/6/2015,California,CA,Los Angeles,Los Angeles,,0,0,0
8/6/2015,Oregon,OR,Linn,Linn,,0,0,0
8/6/2015,California,CA,Monterey,Monterey,,0,0,0
8/6/2015,Florida,FL,Collier,Collier,,0,0,0
8/7/2015,Indiana,IN,Wells,Wells,,0,0,0
8/7/2015,Texas,TX,Harris,Harris,,1,0,1
8/7/2015,Texas,TX,Harris,Harris,,1,1,2
8/8/2015,North Carolina,NC,Onslow,Onslow,,0,1,1
8/8/2015,Tennessee,TN,Mcminn,Mcminn,,0,1,1
8/8/2015,Texas,TX,Montgomery,Montgomery,,0,0,0
8/8/2015,Wyoming,WY,Natrona,Natrona,,0,0,0
8/9/2015,Kentucky,KY,Clay,Clay,,0,0,0
8/9/2015,Virginia,VA,Henrico,Henrico,,0,1,1
8/9/2015,Minnesota,MN,Pennington,Pennington,,0,1,1
8/9/2015,California,CA,Monterey,Monterey,,0,0,0
8/9/2015,Kentucky,KY,Whitley,Whitley,,0,0,0
8/9/2015,North Carolina,NC,New Hanover,New Hanover,,0,0,0
8/10/2015,Florida,FL,Orange,Orange,,0,1,1
8/11/2015,Kentucky,KY,McCracken,McCracken,,0,0,0
8/11/2015,North Carolina,NC,Cumberland,Cumberland,,1,0,1
8/12/2015,Missouri,MO,Dunklin,Dunklin,,0,1,1
8/12/2015,Texas,TX,Harris,Harris,,1,1,2
8/12/2015,Texas,TX,Harris,Harris,,0,1,1
8/12/2015,Delaware,DE,New Castle,New Castle,,0,0,0
8/13/2015,Nebraska,NE,Lincoln,Lincoln,,0,0,0
8/13/2015,Tennessee,TN,Carter,Carter,,0,1,1
8/14/2015,Texas,TX,Harris,Harris,,1,1,2
8/14/2015,Idaho,ID,Bannock,Bannock,,1,0,1
8/14/2015,Minnesota,MN,Beltrami,Beltrami,,0,0,0
8/14/2015,Texas,TX,Harris,Harris,,1,0,1
8/14/2015,Oklahoma,OK,Woodward,Woodward,,0,1,1
8/14/2015,Florida,FL,Miami-dade,Miami-dade,,1,0,1
8/14/2015,Florida,FL,Orange,Orange,,0,1,1
8/15/2015,California,CA,Merced,Merced,,1,0,1
8/15/2015,South Carolina,SC,Richland,Richland,,0,1,1
8/15/2015,Kentucky,KY,Lawrence,Lawrence,,0,1,1
8/15/2015,Kentucky,KY,Wayne,Wayne,,0,1,1
8/16/2015,Missouri,MO,Greene,Greene,,0,0,0
8/16/2015,South Carolina,SC,Horry,Horry,,0,1,1
8/16/2015,Ohio,OH,Wood,Wood,,0,0,0
8/17/2015,Virginia,VA,Henrico,Henrico,,1,0,1
8/17/2015,Kentucky,KY,Breathitt,Breathitt,,0,1,1
8/17/2015,Washington,WA,Spokane,Spokane,,0,0,0
8/17/2015,South Carolina,SC,Beaufort,Beaufort,,0,0,0
8/18/2015,Illinois,IL,Marshall,Marshall,,0,0,0
8/18/2015,Pennsylvania,PA,Dauphin,Dauphin,,0,0,0
8/18/2015,Virginia,VA,Henrico,Henrico,,0,0,0
8/19/2015,Kentucky,KY,Spencer,Spencer,,1,0,1
8/19/2015,Virginia,VA,Chesterfield,Chesterfield,,0,0,0
8/19/2015,Maryland,MD,Washington,Washington,,0,0,0
8/20/2015,Florida,FL,Brevard,Brevard,,0,1,1
8/20/2015,Nebraska,NE,Sarpy,Sarpy,,0,0,0
8/20/2015,Kentucky,KY,Marshall,Marshall,,0,0,0
8/21/2015,South Carolina,SC,Spartanburg,Spartanburg,,0,2,2
8/21/2015,Wyoming,WY,Natrona,Natrona,,0,0,0
8/21/2015,Alabama,AL,Dekalb,Dekalb,,0,0,0
8/21/2015,Kentucky,KY,Jefferson,Jefferson,,0,0,0
8/21/2015,North Carolina,NC,Gaston,Gaston,,1,0,1
8/21/2015,Oklahoma,OK,Pontotoc,Pontotoc,,1,0,1
8/21/2015,Indiana,IN,Lagrange,Lagrange,,0,1,1
8/22/2015,Alabama,AL,Marshall,Marshall,,1,0,1
8/22/2015,South Carolina,SC,Orangeburg,Orangeburg,,0,1,1
8/22/2015,Missouri,MO,Callaway,Callaway,,0,1,1
8/22/2015,Wyoming,WY,Natrona,Natrona,,0,0,0
8/22/2015,Arkansas,AR,Garland,Garland,,1,0,1
8/22/2015,Mississippi,MS,Jones,Jones,,0,0,0
8/23/2015,North Carolina,NC,Guilford,Guilford,,0,0,0
8/23/2015,Missouri,MO,Saint Louis,Saint Louis,,1,0,1
8/23/2015,Florida,FL,Lee,Lee,,0,1,1
8/23/2015,Virginia,VA,King George,King George,,1,0,1
8/23/2015,Alabama,AL,Cullman,Cullman,,1,1,2
8/23/2015,California,CA,Humboldt,Humboldt,,0,1,1
8/23/2015,Alabama,AL,Morgan,Morgan,,2,0,2
8/24/2015,Mississippi,MS,Monroe,Monroe,,0,1,1
8/24/2015,South Carolina,SC,Richland,Richland,,0,1,1
8/24/2015,South Carolina,SC,Anderson,Anderson,,0,0,0
8/24/2015,Virginia,VA,Henrico,Henrico,,1,0,1
8/24/2015,Florida,FL,Indian River,Indian River,,0,0,0
8/24/2015,Mississippi,MS,Jasper,Jasper,,1,0,1
8/24/2015,Georgia,GA,Oglethorpe,Oglethorpe,,1,2,3
8/25/2015,Virginia,VA,York,York,,0,0,0
8/25/2015,North Carolina,NC,Caldwell,Caldwell,,1,1,2
8/25/2015,South Carolina,SC,Beaufort,Beaufort,,0,0,0
8/25/2015,South Carolina,SC,Greenville,Greenville,,0,0,0
8/25/2015,Virginia,VA,York,York,,0,0,0
8/25/2015,Florida,FL,Miami-dade,Miami-dade,,0,1,1
8/25/2015,Texas,TX,Travis,Travis,,1,0,1
8/25/2015,South Carolina,SC,Dorchester,Dorchester,,0,0,0
8/25/2015,Virginia,VA,Henrico,Henrico,,2,0,2
8/25/2015,Georgia,GA,Troup,Troup,,0,1,1
8/25/2015,Florida,FL,Leon,Leon,,0,0,0
8/25/2015,Alabama,AL,Jefferson,Jefferson,,0,0,0
8/26/2015,Georgia,GA,Habersham,Habersham,,0,0,0
8/26/2015,North Dakota,ND,McKenzie,McKenzie,,0,0,0
8/26/2015,Kentucky,KY,Harlan,Harlan,,1,0,1
8/26/2015,South Carolina,SC,Newberry,Newberry,,1,0,1
8/26/2015,Missouri,MO,Saint Charles,Saint Charles,,0,0,0
8/26/2015,Mississippi,MS,Pearl River,Pearl River,,1,0,1
8/26/2015,Indiana,IN,Martin,Martin,,2,0,2
8/27/2015,Kentucky,KY,Clay,Clay,,0,2,2
8/27/2015,Indiana,IN,Henry,Henry,,3,0,3
8/27/2015,California,CA,Mariposa,Mariposa,,0,0,0
8/27/2015,Georgia,GA,Rabun,Rabun,,0,0,0
8/28/2015,Oklahoma,OK,Noble,Noble,,0,1,1
8/28/2015,North Carolina,NC,Surry,Surry,,0,1,1
8/28/2015,South Carolina,SC,Beaufort,Beaufort,,0,1,1
8/28/2015,Indiana,IN,Montgomery,Montgomery,,1,0,1
8/29/2015,Florida,FL,Manatee,Manatee,,0,0,0
8/29/2015,Georgia,GA,Long,Long,,1,0,1
8/29/2015,North Carolina,NC,Edgecombe,Edgecombe,,0,1,1
8/30/2015,Virginia,VA,Dinwiddie,Dinwiddie,,0,3,3
8/30/2015,South Carolina,SC,Williamsburg,Williamsburg,,0,1,1
8/30/2015,Virginia,VA,Henry,Henry,,1,0,1
8/30/2015,North Carolina,NC,New Hanover,New Hanover,,0,1,1
8/30/2015,Maryland,MD,Montgomery,Montgomery,,0,1,1
8/30/2015,Florida,FL,Miami-dade,Miami-dade,,0,1,1
8/30/2015,Florida,FL,Miami-dade,Miami-dade,,0,1,1
8/31/2015,Ohio,OH,Sandusky,Sandusky,,0,1,1
8/31/2015,Michigan,MI,Oakland,Oakland,,0,1,1
9/1/2015,Texas,TX,Harris,Harris,,0,0,0
9/1/2015,California,CA,Humboldt,Humboldt,,0,0,0
9/1/2015,Colorado,CO,Fremont,Fremont,,0,0,0
9/1/2015,Virginia,VA,Buchanan,Buchanan,,0,0,0
9/1/2015,Missouri,MO,Saint Louis,Saint Louis,,1,1,2
9/1/2015,New Mexico,NM,San Juan,San Juan,,0,0,0
9/1/2015,West Virginia,WV,Grant,Grant,,0,0,0
9/1/2015,Mississippi,MS,Marshall,Marshall,,1,0,1
9/1/2015,South Carolina,SC,Greenville,Greenville,,0,0,0
9/2/2015,Michigan,MI,Manistee,Manistee,,0,0,0
9/2/2015,Wyoming,WY,Natrona,Natrona,,0,0,0
9/2/2015,Alabama,AL,Dallas,Dallas,,0,1,1
9/2/2015,Michigan,MI,Branch,Branch,,0,0,0
9/2/2015,New Mexico,NM,Bernalillo,Bernalillo,,0,0,0
9/2/2015,North Carolina,NC,Gaston,Gaston,,0,0,0
9/3/2015,Indiana,IN,Bartholomew,Bartholomew,,0,0,0
9/3/2015,Tennessee,TN,Tipton,Tipton,,0,0,0
9/3/2015,Missouri,MO,Greene,Greene,,0,0,0
9/3/2015,Missouri,MO,Lincoln,Lincoln,,0,0,0
9/3/2015,Michigan,MI,Eaton,Eaton,,0,0,0
9/3/2015,Mississippi,MS,Rankin,Rankin,,0,1,1
9/4/2015,Texas,TX,Parker,Parker,,1,0,1
9/4/2015,Texas,TX,Madison,Madison,,1,1,2
9/4/2015,Alabama,AL,Butler,Butler,,0,0,0
9/4/2015,Minnesota,MN,Otter Tail,Otter Tail,,0,1,1
9/4/2015,Illinois,IL,McHenry,McHenry,,1,0,1
9/4/2015,Indiana,IN,Bartholomew,Bartholomew,,0,0,0
9/5/2015,West Virginia,WV,Greenbrier,Greenbrier,,0,1,1
9/5/2015,New Mexico,NM,San Juan,San Juan,,0,1,1
9/5/2015,Alabama,AL,Dale,Dale,,0,1,1
9/5/2015,South Carolina,SC,Beaufort,Beaufort,,0,0,0
9/5/2015,Florida,FL,Putnam,Putnam,,1,0,1
9/5/2015,Mississippi,MS,Hancock,Hancock,,0,1,1
9/5/2015,South Carolina,SC,Beaufort,Beaufort,,0,1,1
9/6/2015,Florida,FL,Indian River,Indian River,,0,0,0
9/6/2015,Virginia,VA,York,York,,1,0,1
9/6/2015,North Carolina,NC,Cumberland,Cumberland,,0,1,1
9/6/2015,Florida,FL,Manatee,Manatee,,0,0,0
9/6/2015,Texas,TX,Harris,Harris,,1,0,1
9/6/2015,Alabama,AL,Blount,Blount,,0,0,0
9/6/2015,Texas,TX,Liberty,Liberty,,0,1,1
9/7/2015,Texas,TX,Gregg,Gregg,,0,0,0
9/7/2015,Missouri,MO,Cass,Cass,,0,2,2
9/7/2015,Florida,FL,Orange,Orange,,0,1,1
9/7/2015,Virginia,VA,Henrico,Henrico,,1,0,1
9/7/2015,Washington,WA,Spokane,Spokane,,0,0,0
9/7/2015,Washington,WA,Spokane,Spokane,,0,0,0
9/7/2015,Louisiana,LA,Lafayette,Lafayette,,0,0,0
9/7/2015,Louisiana,LA,Lafayette,Lafayette,,0,0,0
